epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.508103,0.147881,2.337710,0.350649,0.000200
2,2.183510,0.290352,1.897045,0.463203,0.000400
3,1.906857,0.428314,1.586027,0.584416,0.000600
4,1.931364,0.445446,2.086207,0.497835,0.000800
5,1.865765,0.455365,3.258653,0.346320,0.001000
6,1.849000,0.425609,10.284219,0.458874,0.001200
7,1.751574,0.504959,5.645245,0.424242,0.001400
8,1.759691,0.496844,1.543335,0.645022,0.001600
9,1.704068,0.533814,2.138428,0.601732,0.001800
10,1.655850,0.538323,3.701220,0.610390,0.002000
11,1.668887,0.535618,3.248766,0.428571,0.002000
12,1.532068,0.602344,1.437672,0.679654,0.002000
13,1.551462,0.607755,1.312343,0.757576,0.002000
14,1.472958,0.623084,1.249475,0.766234,0.002000
15,1.423455,0.678990,1.515602,0.679654,0.002000
16,1.384821,0.685302,1.176846,0.809524,0.002000
17,1.360927,0.698828,1.222886,0.835498,0.002000
18,1.283121,0.737601,1.279509,0.805195,0.002000
19,1.285187,0.747520,1.555673,0.796537,0.002000
20,1.273604,0.747520,1.709288,0.722944,0.002000
21,1.256320,0.754734,2.473365,0.675325,0.002000
22,1.262698,0.749324,1.031952,0.891775,0.002000
23,1.212946,0.775473,1.141224,0.865801,0.002000
24,1.222643,0.775473,1.136010,0.883117,0.002000
25,1.170421,0.793508,1.027508,0.913420,0.002000
26,1.209232,0.798918,1.112833,0.839827,0.002000
27,1.177189,0.803427,1.150415,0.835498,0.002000
28,1.132220,0.832281,1.189552,0.839827,0.002000
29,1.147694,0.809739,1.157912,0.848485,0.002000
30,1.101634,0.829576,1.111195,0.874459,0.002000
31,1.150881,0.827773,1.090523,0.891775,0.002000
32,1.114237,0.834085,1.032376,0.887446,0.002000
33,1.123793,0.826871,1.092959,0.887446,0.001000
34,1.018128,0.890893,1.062202,0.900433,0.001000
35,0.970332,0.908025,0.978957,0.917749,0.001000
36,0.952406,0.909829,1.003153,0.926407,0.001000
37,0.969735,0.903517,1.009800,0.935065,0.001000
38,0.972028,0.891794,1.021114,0.943723,0.001000
39,0.955062,0.912534,0.985689,0.943723,0.001000
40,0.968900,0.902615,0.957561,0.956710,0.001000
41,0.966957,0.913436,1.058145,0.904762,0.001000
42,0.946680,0.923354,1.018445,0.922078,0.001000
43,0.968160,0.906222,0.991401,0.922078,0.001000
44,0.963629,0.908025,1.003697,0.913420,0.001000
45,0.933920,0.923354,0.999689,0.926407,0.001000
46,0.926636,0.930568,0.971882,0.935065,0.001000
47,0.923117,0.929666,0.962863,0.943723,0.001000
48,0.932697,0.933273,0.933453,0.935065,0.001000
49,0.963695,0.906222,0.996246,0.896104,0.001000
50,0.920818,0.925158,0.942463,0.939394,0.001000
51,0.944179,0.925158,0.952729,0.935065,0.001000
52,0.957451,0.905320,0.954891,0.948052,0.001000
53,0.919748,0.928765,0.968475,0.948052,0.001000
54,0.911502,0.930568,0.932072,0.948052,0.001000
55,0.907420,0.939585,1.016288,0.891775,0.001000
56,0.945936,0.917042,1.041082,0.896104,0.001000
57,0.941832,0.915239,1.052988,0.913420,0.001000
58,0.943473,0.926961,0.934451,0.926407,0.001000
59,0.898851,0.948602,0.960895,0.935065,0.001000
60,0.903173,0.940487,1.007123,0.926407,0.001000
