epoch,phase,train_loss,train_acc,val_loss,val_acc,lr
8,Phase 2 (Fine-tune),1.154755306361344,0.5885160098522167,1.1659210031315432,0.5694369973190349,6.890576474687264e-06
9,Phase 2 (Fine-tune),1.1599429930959428,0.5795874384236454,1.1641159188949455,0.5667560321715818,6.2039550926810394e-06
10,Phase 2 (Fine-tune),1.1440998797346218,0.5894396551724138,1.16245142686165,0.5672922252010724,5.5e-06
11,Phase 2 (Fine-tune),1.1431268650322712,0.6019088669950738,1.1600748906701297,0.5683646112600537,4.796044907318962e-06
12,Phase 2 (Fine-tune),1.14833361644463,0.5959051724137931,1.1582882384122428,0.5672922252010724,4.109423525312737e-06
13,Phase 2 (Fine-tune),1.147635578521954,0.5882081280788177,1.157507860054404,0.5689008042895443,3.45704275117204e-06
14,Phase 2 (Fine-tune),1.1466135221161866,0.5980603448275862,1.157413708961616,0.570509383378016,2.8549663646838717e-06
15,Phase 2 (Fine-tune),1.1449452444837598,0.5952894088669951,1.1556057839070337,0.5683646112600537,2.3180194846605362e-06
16,Phase 2 (Fine-tune),1.132331083560812,0.6086822660098522,1.1538752236608731,0.5721179624664879,1.8594235253127369e-06
17,Phase 2 (Fine-tune),1.1392574140003748,0.6017549261083743,1.1539517792604737,0.5710455764075067,1.4904706411523449e-06
18,Phase 2 (Fine-tune),1.1299594244346243,0.5977524630541872,1.1525884492922638,0.5699731903485254,1.220245676671809e-06
19,Phase 2 (Fine-tune),1.1293513193506326,0.6065270935960592,1.1518795954979073,0.5699731903485254,1.0554024673218804e-06
20,Phase 2 (Fine-tune),1.1295130631606567,0.6051416256157636,1.1522765947600542,0.5715817694369973,1e-05
21,Phase 2 (Fine-tune),1.1316070163191245,0.6088362068965517,1.1492847497180356,0.5731903485254691,9.986128001799077e-06
22,Phase 2 (Fine-tune),1.131217979738865,0.6054495073891626,1.1479296664060172,0.5758713136729222,9.94459753267812e-06
23,Phase 2 (Fine-tune),1.130063099520547,0.6051416256157636,1.1492214748414897,0.5731903485254691,9.875664641789545e-06
24,Phase 2 (Fine-tune),1.1280665080535588,0.5985221674876847,1.1484434685464633,0.5769436997319035,9.779754323328192e-06
25,Phase 2 (Fine-tune),1.1219400675425977,0.6103756157635468,1.1474534232737654,0.5758713136729222,9.65745789630079e-06
26,Phase 2 (Fine-tune),1.1244357184236273,0.6048337438423645,1.1485048512280998,0.5753351206434316,9.509529358847657e-06
27,Phase 2 (Fine-tune),1.1176977292657486,0.6133004926108374,1.146721838894537,0.5801608579088472,9.336880739593415e-06
28,Phase 2 (Fine-tune),1.115346937343992,0.6125307881773399,1.1439035171169345,0.5844504021447721,9.140576474687265e-06
29,Phase 2 (Fine-tune),1.1147154120388876,0.6151477832512315,1.1436219589184906,0.5812332439678284,8.92182684520014e-06
30,Phase 2 (Fine-tune),1.10680114371436,0.6162253694581281,1.1418780452114041,0.5753351206434316,8.681980515339464e-06
31,Phase 2 (Fine-tune),1.1015520732978294,0.6277709359605911,1.1396670220261913,0.5844504021447721,8.422516217485828e-06
32,Phase 2 (Fine-tune),1.0985006255469298,0.6273091133004927,1.140211437718343,0.5806970509383378,8.14503363531613e-06
33,Phase 2 (Fine-tune),1.1049754693003124,0.6211514778325123,1.1372178378751723,0.5828418230563003,7.85124354122177e-06
34,Phase 2 (Fine-tune),1.094575895758098,0.625,1.1380078580419897,0.5882037533512064,7.542957248827961e-06
35,Phase 2 (Fine-tune),1.0926034171593013,0.6294642857142857,1.1374982837903298,0.5898123324396782,7.222075445642904e-06
36,Phase 2 (Fine-tune),1.1007550226643754,0.6169950738916257,1.134148568420087,0.5823056300268097,6.890576474687264e-06
37,Phase 2 (Fine-tune),1.1001986397311019,0.6319273399014779,1.1334673317812256,0.5812332439678284,6.550504137351575e-06
38,Phase 2 (Fine-tune),1.0853614131805345,0.6310036945812808,1.1326662928371105,0.5844504021447721,6.2039550926810394e-06
39,Phase 2 (Fine-tune),1.0868513220049478,0.6328509852216748,1.131364350601778,0.5892761394101876,5.853065930775303e-06
40,Phase 2 (Fine-tune),1.0830809377097144,0.6388546798029556,1.1318050006688651,0.5855227882037534,5.5e-06
41,Phase 2 (Fine-tune),1.0849920161839188,0.6362376847290641,1.1301235384860282,0.5855227882037534,5.146934069224698e-06
42,Phase 2 (Fine-tune),1.0767047422860057,0.6425492610837439,1.1308878478357347,0.5898123324396782,4.796044907318962e-06
43,Phase 2 (Fine-tune),1.075948871708856,0.6365455665024631,1.1308656284364604,0.5871313672922251,4.4494958626484265e-06
44,Phase 2 (Fine-tune),1.0875861785681964,0.6320812807881774,1.1290185653557212,0.588739946380697,4.109423525312737e-06
45,Phase 2 (Fine-tune),1.080664199561321,0.6413177339901478,1.1293416780940557,0.5871313672922251,3.777924554357096e-06
46,Phase 2 (Fine-tune),1.0766002603352363,0.6390086206896551,1.1281795390581681,0.5903485254691689,3.45704275117204e-06
47,Phase 2 (Fine-tune),1.075940640982736,0.6322352216748769,1.1271088800187838,0.588739946380697,3.1487564587782306e-06
48,Phase 2 (Fine-tune),1.072736992330974,0.6468596059113301,1.12702936944315,0.5951742627345844,2.8549663646838717e-06
49,Phase 2 (Fine-tune),1.0754383003770425,0.6416256157635468,1.1273937578928672,0.5903485254691689,2.577483782514174e-06
50,Phase 2 (Fine-tune),1.0621455452712298,0.6416256157635468,1.1263901651915857,0.5892761394101876,2.3180194846605362e-06
51,Phase 2 (Fine-tune),1.064269175670417,0.6411637931034483,1.126949775016914,0.5882037533512064,2.0781731547998605e-06
52,Phase 2 (Fine-tune),1.0675365995303752,0.6374692118226601,1.1266131744546406,0.5903485254691689,1.8594235253127369e-06
53,Phase 2 (Fine-tune),1.0626114383706906,0.65625,1.1265678628016327,0.5903485254691689,1.6631192604065851e-06
54,Phase 2 (Fine-tune),1.0712908151114515,0.6474753694581281,1.125624384920476,0.5908847184986595,1.4904706411523449e-06
55,Phase 2 (Fine-tune),1.0680487258680935,0.6403940886699507,1.12581877183106,0.588739946380697,1.3425421036992096e-06
56,Phase 2 (Fine-tune),1.0671812143231847,0.6485529556650246,1.1250983900943046,0.5903485254691689,1.220245676671809e-06
57,Phase 2 (Fine-tune),1.0627917198124777,0.6425492610837439,1.1243921174841411,0.5908847184986595,1.1243353582104554e-06
58,Phase 2 (Fine-tune),1.0595941232343025,0.6457820197044335,1.124168489949178,0.5924932975871313,1.0554024673218804e-06
59,Phase 2 (Fine-tune),1.0637866951561914,0.6447044334975369,1.1237779057632058,0.5935656836461126,1.013871998200924e-06
60,Phase 2 (Fine-tune),1.0586628808176577,0.6528633004926109,1.1239555619530759,0.5903485254691689,1e-05
61,Phase 2 (Fine-tune),1.0544888154039243,0.6514778325123153,1.121986775074975,0.5914209115281501,9.996530663083255e-06
62,Phase 2 (Fine-tune),1.0537392012591433,0.6463977832512315,1.12218563637491,0.5898123324396782,9.986128001799077e-06
63,Phase 2 (Fine-tune),1.053376443573994,0.6608682266009852,1.122947684789108,0.5908847184986595,9.96880805629717e-06
64,Phase 2 (Fine-tune),1.0536239426124272,0.6588669950738916,1.1221964379488412,0.5876675603217159,9.94459753267812e-06
65,Phase 2 (Fine-tune),1.057106662559979,0.6507081280788177,1.1210347181659635,0.5924932975871313,9.913533761814537e-06
66,Phase 2 (Fine-tune),1.05361434303481,0.6564039408866995,1.1224456601223702,0.5892761394101876,9.875664641789545e-06
67,Phase 2 (Fine-tune),1.0522066757009534,0.6534790640394089,1.1217497142694763,0.5978552278820375,9.831048564041412e-06
68,Phase 2 (Fine-tune),1.0532773051943098,0.6537869458128078,1.1222260089243872,0.593029490616622,9.779754323328192e-06
69,Phase 2 (Fine-tune),1.039602478736727,0.6611761083743842,1.1197877243413763,0.5983914209115282,9.72186101165118e-06
70,Phase 2 (Fine-tune),1.0462289020932953,0.6610221674876847,1.12089021832256,0.5946380697050938,9.65745789630079e-06
71,Phase 2 (Fine-tune),1.0479120653251122,0.6522475369458128,1.118007794275122,0.5946380697050938,9.586644282212866e-06
72,Phase 2 (Fine-tune),1.0436396372729335,0.6604064039408867,1.1188045103671187,0.593029490616622,9.509529358847657e-06
73,Phase 2 (Fine-tune),1.0425230778496841,0.6648706896551724,1.1180534898224523,0.593029490616622,9.426232031827589e-06
74,Phase 2 (Fine-tune),1.030042105707629,0.6670258620689655,1.1187114543833976,0.5924932975871313,9.336880739593415e-06
75,Phase 2 (Fine-tune),1.034218338322757,0.6679495073891626,1.1162966914096122,0.5941018766756032,9.241613255361455e-06
76,Phase 2 (Fine-tune),1.0388859093482858,0.6564039408866995,1.1172436243396695,0.5983914209115282,9.140576474687265e-06
77,Phase 2 (Fine-tune),1.031916739905409,0.6676416256157636,1.1169922412452051,0.5978552278820375,9.033926188963353e-06
78,Phase 2 (Fine-tune),1.027639106576666,0.6617918719211823,1.11571720697112,0.5967828418230563,8.92182684520014e-06
79,Phase 2 (Fine-tune),1.0203529684414416,0.6705665024630542,1.1155128711360995,0.5989276139410188,8.804451292460586e-06
80,Phase 2 (Fine-tune),1.0201897280556815,0.6639470443349754,1.115371118157597,0.6,8.681980515339464e-06
81,Phase 2 (Fine-tune),1.0280064687940287,0.665948275862069,1.1169655343233529,0.5978552278820375,8.554603354898239e-06
82,Phase 2 (Fine-tune),1.0301165069852556,0.6767241379310345,1.1151915424961154,0.6021447721179625,8.422516217485828e-06
83,Phase 2 (Fine-tune),1.027931097693044,0.6730295566502463,1.1152789441205688,0.5989276139410188,8.285922771894254e-06
84,Phase 2 (Fine-tune),1.0165598756574057,0.6794950738916257,1.1157549124653057,0.6016085790884719,8.14503363531613e-06
85,Phase 2 (Fine-tune),1.0140605031563144,0.6697967980295566,1.115778143123045,0.5973190348525469,8.00006604858821e-06
86,Phase 2 (Fine-tune),1.0217468033870454,0.6627155172413793,1.1141250699253407,0.6010723860589813,7.85124354122177e-06
87,Phase 2 (Fine-tune),1.0101130375721183,0.6804187192118226,1.1145254434165308,0.5978552278820375,7.698795586736298e-06
88,Phase 2 (Fine-tune),1.0070564893666158,0.6821120689655172,1.1144672723139746,0.6005361930294906,7.542957248827961e-06
89,Phase 2 (Fine-tune),1.0060982630757862,0.6799568965517241,1.1135669290009191,0.6016085790884719,7.383968818918426e-06
90,Phase 2 (Fine-tune),0.9998507138543529,0.688115763546798,1.1151415715783328,0.6,7.222075445642904e-06
91,Phase 2 (Fine-tune),1.0077546068600245,0.6828817733990148,1.1147095490310153,0.6026809651474531,7.057526756848718e-06
92,Phase 2 (Fine-tune),1.0028994608982442,0.6848830049261084,1.1143261345766358,0.5978552278820375,6.890576474687264e-06
93,Phase 2 (Fine-tune),0.9973911910221495,0.6844211822660099,1.114515118679758,0.5983914209115282,6.7214820243928335e-06
94,Phase 2 (Fine-tune),0.9941638705178435,0.6895012315270936,1.1132684228783947,0.6005361930294906,6.550504137351575e-06
95,Phase 2 (Fine-tune),0.9977161981202112,0.6856527093596059,1.1141074259402388,0.6048257372654156,6.3779064490725775e-06
96,Phase 2 (Fine-tune),0.9919296012723388,0.6854987684729064,1.1136657009690494,0.6053619302949061,6.2039550926810394e-06
97,Phase 2 (Fine-tune),0.9908300397431322,0.6959667487684729,1.1144537309468803,0.6037533512064344,6.028918288560269e-06
98,Phase 2 (Fine-tune),0.9884427533361125,0.6925800492610837,1.1145641369334722,0.6032171581769437,5.853065930775303e-06
99,Phase 2 (Fine-tune),1.0038873970214957,0.6831896551724138,1.114550012653157,0.6016085790884719,5.676669170915809e-06
100,Phase 2 (Fine-tune),0.9839612556795768,0.6965825123152709,1.113985902172024,0.6010723860589813,5.5e-06
101,Phase 2 (Fine-tune),0.9819887935234408,0.6999692118226601,1.1145165603039628,0.6032171581769437,5.323330829084192e-06
102,Phase 2 (Fine-tune),0.9835699417908204,0.6931958128078818,1.1149907536425834,0.6010723860589813,5.146934069224698e-06
103,Phase 2 (Fine-tune),0.9892899993017976,0.6910406403940886,1.1154324877060067,0.6021447721179625,4.971081711439731e-06
104,Phase 2 (Fine-tune),0.9784873104447802,0.7007389162561576,1.1171068670385975,0.6016085790884719,4.796044907318962e-06
105,Phase 2 (Fine-tune),0.9821916554361728,0.6953509852216748,1.11637668690439,0.604289544235925,4.622093550927423e-06
106,Phase 2 (Fine-tune),0.9828814203516015,0.698121921182266,1.1158270179215124,0.6026809651474531,4.4494958626484265e-06
107,Phase 2 (Fine-tune),0.9765011618290041,0.7013546798029556,1.115380729659129,0.6026809651474531,4.278517975607165e-06
108,Phase 2 (Fine-tune),0.9745407539048219,0.7016625615763546,1.1159395019886857,0.6026809651474531,4.109423525312737e-06
109,Phase 2 (Fine-tune),0.9780599154862277,0.6979679802955665,1.115739839561915,0.6048257372654156,3.942473243151283e-06
110,Phase 2 (Fine-tune),0.9765933934103679,0.7056650246305419,1.1144483119754467,0.6053619302949061,3.777924554357096e-06
111,Phase 2 (Fine-tune),0.983384702593235,0.6942733990147784,1.1143653645353802,0.6048257372654156,3.6160311810815753e-06
112,Phase 2 (Fine-tune),0.9780078034095576,0.7039716748768473,1.1140646550614954,0.6037533512064344,3.45704275117204e-06
113,Phase 2 (Fine-tune),0.9750339142207441,0.708435960591133,1.114121175418466,0.6053619302949061,3.301204413263702e-06
114,Phase 2 (Fine-tune),0.9749272283662129,0.6913485221674877,1.1136505906864749,0.6048257372654156,3.1487564587782306e-06
115,Phase 2 (Fine-tune),0.9743203350475856,0.7053571428571429,1.1138364511021113,0.6053619302949061,2.99993395141179e-06
