epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.388091,0.190261,2.869992,0.324675,0.000200
2,2.114584,0.316501,1.825313,0.458874,0.000400
3,1.949574,0.397656,1.821299,0.502165,0.000600
4,1.823432,0.480613,1.502555,0.679654,0.000800
5,1.811415,0.477006,1.644187,0.597403,0.001000
6,1.775890,0.478810,1.802995,0.584416,0.001200
7,1.768884,0.494139,1.725057,0.515152,0.001400
8,1.726651,0.480613,1.942091,0.528139,0.001600
9,1.708819,0.516682,1.576169,0.632035,0.001800
10,1.728138,0.518485,1.742572,0.484848,0.002000
11,1.649069,0.538323,1.715688,0.584416,0.002000
12,1.604076,0.577998,1.577712,0.619048,0.001000
13,1.402768,0.669071,1.177635,0.809524,0.001000
14,1.346778,0.700631,1.235180,0.735931,0.001000
15,1.315840,0.725879,1.167215,0.818182,0.001000
16,1.310266,0.740307,1.147925,0.818182,0.001000
17,1.281333,0.736700,1.279057,0.774892,0.001000
18,1.253593,0.758341,1.229315,0.792208,0.001000
19,1.207965,0.770063,1.081310,0.870130,0.001000
20,1.206926,0.792606,1.152066,0.870130,0.001000
21,1.177449,0.801623,1.111649,0.852814,0.001000
22,1.189545,0.774572,1.027940,0.887446,0.001000
23,1.129648,0.825969,1.742361,0.818182,0.001000
24,1.142047,0.808837,1.155077,0.852814,0.001000
25,1.145066,0.824166,1.071295,0.913420,0.001000
26,1.114849,0.848512,1.012175,0.909091,0.001000
27,1.144099,0.824166,1.017098,0.926407,0.001000
28,1.099296,0.842200,1.100972,0.852814,0.001000
29,1.118509,0.839495,1.108361,0.887446,0.001000
30,1.072328,0.853922,1.142000,0.887446,0.001000
31,1.082408,0.840397,1.084687,0.904762,0.001000
32,1.086645,0.853922,1.013278,0.891775,0.001000
33,1.071685,0.853021,1.015028,0.913420,0.001000
34,1.081533,0.862038,1.081158,0.900433,0.000500
35,1.005926,0.887286,0.939021,0.961039,0.000500
36,0.942437,0.917042,0.979443,0.939394,0.000500
37,0.922110,0.933273,0.964727,0.930736,0.000500
38,0.923518,0.931470,1.006195,0.922078,0.000500
39,0.940374,0.924256,0.956669,0.952381,0.000500
40,0.914614,0.927863,0.965742,0.917749,0.000500
41,0.921232,0.930568,1.012753,0.909091,0.000500
42,0.916770,0.938683,0.920265,0.952381,0.000500
43,0.903058,0.933273,1.050079,0.922078,0.000500
44,0.921921,0.931470,0.919748,0.948052,0.000500
45,0.908045,0.931470,0.957753,0.935065,0.000500
46,0.887418,0.948602,0.915742,0.948052,0.000500
47,0.894916,0.940487,0.913024,0.948052,0.000500
48,0.914262,0.932372,0.882699,0.943723,0.000500
49,0.910065,0.927863,1.231267,0.861472,0.000500
50,0.930349,0.919748,0.921039,0.939394,0.000500
51,0.892688,0.943192,0.949602,0.948052,0.000500
52,0.927401,0.926060,1.013578,0.935065,0.000500
53,0.899372,0.936880,1.034780,0.874459,0.000500
54,0.898518,0.936880,1.042183,0.870130,0.000500
55,0.903921,0.931470,0.969843,0.930736,0.000500
