epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.505218,0.114518,2.309520,0.142857,0.000100
2,2.297603,0.221821,2.175126,0.393939,0.000200
3,2.011736,0.341749,1.959197,0.415584,0.000300
4,1.802070,0.454463,1.471568,0.614719,0.000400
5,1.780925,0.451758,1.559748,0.636364,0.000500
6,1.665030,0.516682,1.754792,0.558442,0.000600
7,1.581583,0.536519,1.656338,0.519481,0.000700
8,1.594381,0.547340,1.574736,0.666667,0.000800
9,1.487608,0.585212,1.387862,0.623377,0.000900
10,1.438042,0.586114,1.729158,0.567100,0.001000
11,1.405399,0.630298,1.216354,0.714286,0.001000
12,1.333990,0.648332,1.334950,0.766234,0.001000
13,1.327062,0.657349,1.297875,0.731602,0.001000
14,1.223721,0.695221,1.032855,0.852814,0.001000
15,1.186297,0.739405,2.499178,0.679654,0.001000
16,1.180209,0.726781,1.004521,0.822511,0.001000
17,1.174396,0.745717,2.018005,0.696970,0.001000
18,1.093215,0.760144,1.421478,0.770563,0.001000
19,1.120816,0.746619,0.971539,0.844156,0.001000
20,1.049830,0.798918,0.974885,0.883117,0.001000
21,1.035218,0.793508,0.888094,0.887446,0.001000
22,1.026280,0.799820,0.913656,0.904762,0.001000
23,1.015995,0.807033,0.884741,0.883117,0.001000
24,0.979109,0.816050,0.850878,0.883117,0.001000
25,0.987621,0.803427,0.807108,0.909091,0.001000
26,0.920773,0.851217,1.111727,0.839827,0.001000
27,0.924947,0.844905,0.925293,0.874459,0.001000
28,0.938916,0.839495,0.816889,0.917749,0.001000
29,0.915559,0.844004,1.135582,0.822511,0.001000
30,0.961553,0.822362,1.296344,0.844156,0.001000
31,0.915065,0.843102,0.922096,0.896104,0.001000
32,0.865616,0.871055,1.088912,0.839827,0.001000
33,0.907582,0.848512,0.877287,0.891775,0.000500
34,0.797510,0.900812,0.846831,0.930736,0.000500
35,0.763762,0.910730,0.779031,0.939394,0.000500
36,0.749504,0.931470,0.806488,0.917749,0.000500
37,0.737184,0.927863,0.790501,0.943723,0.000500
38,0.738803,0.933273,0.753983,0.952381,0.000500
39,0.748374,0.921551,0.853936,0.900433,0.000500
40,0.753772,0.918846,0.762017,0.943723,0.000500
41,0.738603,0.931470,0.856117,0.909091,0.000500
42,0.709329,0.941389,0.813412,0.935065,0.000500
43,0.733204,0.927863,0.781204,0.922078,0.000500
44,0.707356,0.943192,0.766939,0.930736,0.000500
45,0.722401,0.932372,0.811247,0.909091,0.000500
46,0.698970,0.942290,0.782154,0.943723,0.000250
47,0.666032,0.958521,0.716118,0.952381,0.000250
48,0.638828,0.974752,0.728568,0.948052,0.000250
49,0.652513,0.969342,0.729495,0.948052,0.000250
50,0.628285,0.974752,0.750769,0.943723,0.000250
51,0.626666,0.982867,0.799677,0.930736,0.000250
52,0.652000,0.966637,0.809679,0.926407,0.000250
53,0.629554,0.972949,0.815351,0.935065,0.000250
54,0.623628,0.981064,0.727131,0.952381,0.000250
55,0.612510,0.980162,0.689839,0.969697,0.000250
56,0.610194,0.982867,0.731857,0.956710,0.000250
57,0.641349,0.974752,0.718807,0.943723,0.000250
58,0.610757,0.984671,0.693194,0.965368,0.000250
59,0.635377,0.970243,0.718515,0.948052,0.000250
60,0.644566,0.965735,0.746832,0.952381,0.000250
61,0.611602,0.978359,0.733885,0.952381,0.000250
62,0.638060,0.968440,0.760498,0.939394,0.000250
63,0.648928,0.965735,0.732847,0.935065,0.000125
64,0.616783,0.979261,0.693916,0.961039,0.000125
65,0.616905,0.985573,0.706584,0.956710,0.000125
66,0.602707,0.981966,0.719758,0.956710,0.000125
67,0.587535,0.990983,0.709559,0.952381,0.000125
68,0.586794,0.986474,0.700144,0.965368,0.000125
69,0.586674,0.985573,0.691489,0.961039,0.000125
70,0.583359,0.991885,0.680898,0.952381,0.000125
71,0.583742,0.992786,0.697005,0.943723,0.000125
72,0.581961,0.985573,0.700023,0.961039,0.000125
73,0.569857,0.994590,0.693881,0.961039,0.000125
