epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.201471,0.266005,1.911389,0.476190,0.000100
2,1.916572,0.398557,2.520345,0.458874,0.000200
3,1.896030,0.421100,1.939046,0.519481,0.000300
4,1.741147,0.487827,1.415961,0.658009,0.000400
5,1.741790,0.499549,1.568205,0.575758,0.000500
6,1.654897,0.515780,1.526198,0.636364,0.000600
7,1.613913,0.541930,1.610916,0.571429,0.000700
8,1.510855,0.566276,1.528753,0.588745,0.000800
9,1.576576,0.557259,1.335063,0.683983,0.000900
10,1.523650,0.589720,1.518387,0.627706,0.001000
11,1.500201,0.578900,1.713010,0.619048,0.001000
12,1.354565,0.649234,1.512133,0.619048,0.001000
13,1.265219,0.703336,1.212745,0.735931,0.001000
14,1.268140,0.694319,1.360504,0.692641,0.001000
15,1.302615,0.681695,1.322792,0.740260,0.001000
16,1.235395,0.706943,1.750047,0.705628,0.001000
17,1.135313,0.752931,1.204853,0.753247,0.001000
18,1.147033,0.747520,1.166008,0.813853,0.001000
19,1.112850,0.773670,1.096247,0.809524,0.001000
20,1.105933,0.757439,1.005252,0.891775,0.001000
21,1.100512,0.762849,0.996260,0.848485,0.001000
22,1.026535,0.806132,1.084273,0.805195,0.001000
23,1.043642,0.812444,0.937255,0.852814,0.001000
24,1.048598,0.798016,1.441599,0.740260,0.001000
25,1.031238,0.800721,0.954220,0.865801,0.001000
26,0.976898,0.827773,0.961438,0.861472,0.001000
27,0.953324,0.843102,0.997978,0.861472,0.001000
28,0.980083,0.830478,1.352083,0.835498,0.001000
29,0.942172,0.840397,1.043147,0.818182,0.001000
30,0.886011,0.871957,0.895774,0.900433,0.001000
31,0.907667,0.859333,1.008334,0.865801,0.001000
32,0.922464,0.851217,0.932087,0.852814,0.001000
33,0.894230,0.850316,0.865143,0.900433,0.001000
34,0.859675,0.878269,0.978406,0.861472,0.001000
35,0.870692,0.888188,0.942696,0.870130,0.001000
36,0.889447,0.862940,0.995341,0.839827,0.001000
37,0.825533,0.897205,1.253373,0.861472,0.001000
38,0.832034,0.887286,0.862736,0.904762,0.001000
39,0.825323,0.892696,0.989051,0.839827,0.001000
40,0.802941,0.908927,0.863269,0.917749,0.001000
41,0.813049,0.904418,0.944636,0.865801,0.001000
42,0.798658,0.915239,0.910929,0.900433,0.001000
43,0.795462,0.910730,0.900245,0.870130,0.001000
44,0.796753,0.906222,0.937603,0.891775,0.001000
45,0.816517,0.903517,0.874904,0.904762,0.001000
46,0.821636,0.901713,0.973233,0.909091,0.000500
47,0.748403,0.934175,0.797017,0.935065,0.000500
48,0.704200,0.950406,0.848857,0.926407,0.000500
49,0.698780,0.953111,0.742426,0.961039,0.000500
50,0.692100,0.962128,0.754390,0.943723,0.000500
51,0.683546,0.961226,0.991172,0.935065,0.000500
52,0.676894,0.963931,0.769192,0.939394,0.000500
53,0.673874,0.968440,0.743545,0.961039,0.000500
54,0.676975,0.964833,0.828976,0.939394,0.000500
55,0.658194,0.976555,0.886483,0.935065,0.000500
56,0.650850,0.980162,1.052149,0.909091,0.000500
