epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.418042,0.098287,2.248150,0.151515,0.000100
2,2.347145,0.130748,2.119168,0.194805,0.000200
3,2.130200,0.247069,1.791759,0.350649,0.000300
4,1.839800,0.366096,1.366357,0.519481,0.000400
5,1.616545,0.446348,1.827475,0.367965,0.000500
6,1.571746,0.477908,1.150752,0.662338,0.000600
7,1.536359,0.468891,1.404540,0.549784,0.000700
8,1.485703,0.514878,1.198297,0.649351,0.000800
9,1.437923,0.529306,1.232861,0.670996,0.000900
10,1.439195,0.532913,1.591293,0.554113,0.001000
11,1.350710,0.565374,1.405462,0.606061,0.001000
12,1.405032,0.571686,1.574788,0.493506,0.001000
13,1.278734,0.595131,0.964741,0.740260,0.001000
14,1.218096,0.642020,0.953673,0.761905,0.001000
15,1.165606,0.664563,1.050855,0.705628,0.001000
16,1.130367,0.679892,0.849576,0.783550,0.001000
17,1.120381,0.706943,0.759253,0.861472,0.001000
18,1.054788,0.717764,0.935524,0.779221,0.001000
19,1.056982,0.712353,0.853226,0.774892,0.001000
20,0.927640,0.776375,0.749652,0.844156,0.001000
21,0.979991,0.739405,1.007841,0.774892,0.001000
22,0.987892,0.742110,0.787868,0.800866,0.001000
23,1.057358,0.732191,0.720586,0.870130,0.001000
24,1.016735,0.717764,0.648243,0.870130,0.001000
25,0.899961,0.782687,0.828152,0.852814,0.001000
26,0.914367,0.765555,0.661754,0.896104,0.001000
27,0.854816,0.789901,0.651655,0.896104,0.001000
28,0.903934,0.774572,0.687420,0.900433,0.001000
29,0.898140,0.774572,0.844157,0.835498,0.001000
30,0.884249,0.787196,0.743909,0.844156,0.001000
31,0.848047,0.792606,0.789844,0.844156,0.001000
32,0.854650,0.792606,0.674446,0.883117,0.000500
33,0.748043,0.832281,0.587871,0.922078,0.000500
34,0.670044,0.863841,0.560809,0.926407,0.000500
35,0.674393,0.871957,0.597517,0.922078,0.000500
36,0.698776,0.853021,0.560223,0.917749,0.000500
37,0.664776,0.863841,0.526645,0.952381,0.000500
38,0.651175,0.887286,0.571765,0.935065,0.000500
39,0.664709,0.868350,0.585995,0.913420,0.000500
40,0.632337,0.888188,0.524584,0.930736,0.000500
41,0.651243,0.876465,0.553104,0.939394,0.000500
42,0.654091,0.877367,0.679156,0.861472,0.000500
43,0.682084,0.862940,0.554465,0.913420,0.000500
44,0.604986,0.892696,0.569378,0.917749,0.000500
45,0.613429,0.889991,0.529200,0.930736,0.000500
46,0.660090,0.880072,0.609968,0.909091,0.000500
47,0.640122,0.880974,0.706577,0.896104,0.000500
48,0.623744,0.888188,0.728105,0.887446,0.000250
49,0.582212,0.895401,0.529205,0.922078,0.000250
50,0.523416,0.927863,0.495457,0.952381,0.000250
51,0.513507,0.928765,0.527243,0.952381,0.000250
52,0.557799,0.917944,0.570211,0.935065,0.000250
53,0.562343,0.916141,0.561911,0.939394,0.000250
54,0.549870,0.914337,0.519764,0.935065,0.000250
55,0.517625,0.934175,0.519824,0.930736,0.000250
56,0.515917,0.933273,0.515074,0.961039,0.000250
57,0.515881,0.930568,0.500248,0.943723,0.000250
58,0.513642,0.923354,0.491471,0.952381,0.000250
59,0.504578,0.935978,0.557043,0.922078,0.000250
60,0.527725,0.928765,0.517195,0.939394,0.000250
61,0.535073,0.919748,0.519225,0.926407,0.000250
62,0.539709,0.918846,0.535385,0.939394,0.000250
63,0.501139,0.949504,0.502253,0.948052,0.000250
64,0.477134,0.946799,0.480725,0.956710,0.000250
65,0.487078,0.938683,0.515179,0.939394,0.000250
66,0.477125,0.944995,0.486682,0.952381,0.000250
67,0.505781,0.928765,0.529124,0.926407,0.000250
68,0.478713,0.946799,0.518446,0.943723,0.000250
69,0.498290,0.946799,0.493002,0.939394,0.000250
70,0.501030,0.932372,0.512889,0.948052,0.000250
71,0.518497,0.928765,0.474232,0.952381,0.000250
72,0.511579,0.933273,0.518118,0.948052,0.000250
73,0.474564,0.944995,0.522934,0.952381,0.000250
74,0.483613,0.948602,0.464659,0.952381,0.000250
75,0.470147,0.946799,0.470580,0.948052,0.000250
76,0.506293,0.925158,0.507069,0.943723,0.000250
77,0.517217,0.924256,0.561599,0.904762,0.000250
78,0.461742,0.952209,0.483859,0.965368,0.000250
79,0.463968,0.950406,0.495594,0.961039,0.000250
80,0.481200,0.939585,0.514651,0.952381,0.000250
81,0.474554,0.953111,0.523965,0.948052,0.000250
82,0.474157,0.954914,0.498196,0.935065,0.000125
83,0.442404,0.960325,0.460011,0.956710,0.000125
84,0.413882,0.969342,0.470544,0.952381,0.000125
85,0.411663,0.981064,0.468894,0.956710,0.000125
86,0.402330,0.977457,0.472117,0.961039,0.000125
87,0.379066,0.988278,0.452970,0.961039,0.000125
88,0.387722,0.985573,0.438498,0.952381,0.000125
89,0.385756,0.984671,0.453561,0.961039,0.000125
90,0.421841,0.968440,0.450082,0.961039,0.000125
91,0.398388,0.979261,0.453805,0.961039,0.000125
92,0.410142,0.969342,0.467379,0.956710,0.000125
93,0.391402,0.979261,0.472899,0.952381,0.000125
94,0.398685,0.974752,0.455752,0.956710,0.000125
95,0.398178,0.977457,0.489928,0.948052,0.000125
96,0.391061,0.982867,0.471644,0.956710,0.000063
97,0.376234,0.982867,0.467728,0.956710,0.000063
98,0.375961,0.987376,0.442636,0.956710,0.000063
99,0.356663,0.990081,0.434536,0.965368,0.000063
100,0.370551,0.984671,0.422926,0.974026,0.000063
101,0.397511,0.971145,0.428721,0.965368,0.000063
102,0.367705,0.988278,0.432684,0.969697,0.000063
103,0.371107,0.986474,0.442241,0.961039,0.000063
104,0.374504,0.983769,0.433177,0.965368,0.000063
105,0.366596,0.984671,0.416036,0.965368,0.000063
106,0.359991,0.989179,0.431351,0.956710,0.000063
107,0.385531,0.977457,0.433792,0.961039,0.000063
108,0.372871,0.981064,0.420707,0.956710,0.000063
109,0.381153,0.985573,0.427229,0.965368,0.000063
110,0.365918,0.988278,0.435344,0.961039,0.000063
111,0.365047,0.986474,0.434927,0.956710,0.000063
112,0.379127,0.987376,0.433162,0.965368,0.000063
113,0.371860,0.984671,0.434620,0.961039,0.000031
