epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.181844,0.240757,1.619538,0.506494,0.000100
2,1.851264,0.414788,1.928979,0.532468,0.000200
3,1.845350,0.452660,1.703257,0.532468,0.000300
4,1.746576,0.485122,1.687330,0.597403,0.000400
5,1.736109,0.486925,1.416716,0.627706,0.000500
6,1.711360,0.498647,2.898760,0.458874,0.000600
7,1.649355,0.513075,1.447933,0.601732,0.000700
8,1.606780,0.538323,1.817468,0.510823,0.000800
9,1.556295,0.550947,1.246131,0.718615,0.000900
10,1.570000,0.550045,1.255336,0.722944,0.001000
11,1.457495,0.596934,1.179357,0.761905,0.001000
12,1.386694,0.636610,1.273616,0.705628,0.001000
13,1.399968,0.629396,1.682038,0.766234,0.001000
14,1.262285,0.703336,2.617003,0.645022,0.001000
15,1.211611,0.724977,1.027190,0.844156,0.001000
16,1.260556,0.704238,1.003055,0.839827,0.001000
17,1.204565,0.716862,1.038975,0.805195,0.001000
18,1.209353,0.723174,1.075759,0.822511,0.001000
19,1.152868,0.750225,1.135462,0.766234,0.001000
20,1.088749,0.767358,1.314322,0.735931,0.001000
21,1.079038,0.770063,1.064555,0.835498,0.001000
22,1.076640,0.779080,1.092713,0.818182,0.001000
23,1.021150,0.813345,1.049167,0.826840,0.001000
24,1.061175,0.797115,1.047107,0.818182,0.000500
25,0.927920,0.849414,0.961813,0.891775,0.000500
26,0.928913,0.853021,0.879366,0.896104,0.000500
27,0.889480,0.868350,0.988318,0.870130,0.000500
28,0.890534,0.855726,0.876395,0.909091,0.000500
29,0.862499,0.889991,0.883878,0.896104,0.000500
30,0.843435,0.886384,0.880248,0.909091,0.000500
31,0.866532,0.877367,0.860308,0.909091,0.000500
32,0.831668,0.899910,0.853550,0.913420,0.000500
33,0.821459,0.900812,0.922438,0.865801,0.000500
34,0.837173,0.886384,0.893551,0.904762,0.000500
35,0.802107,0.901713,1.050290,0.896104,0.000500
36,0.825345,0.888188,1.168210,0.865801,0.000500
37,0.799618,0.908927,0.812539,0.935065,0.000500
38,0.822294,0.889991,0.805752,0.935065,0.000500
39,0.793492,0.910730,0.931776,0.887446,0.000500
40,0.837385,0.896303,0.852229,0.891775,0.000500
41,0.802776,0.908927,0.790349,0.939394,0.000500
42,0.800962,0.912534,0.782402,0.939394,0.000500
43,0.774504,0.923354,0.788404,0.922078,0.000500
44,0.784339,0.908025,1.008840,0.839827,0.000500
45,0.772475,0.921551,0.827333,0.930736,0.000500
46,0.740704,0.935978,0.862162,0.926407,0.000500
47,0.742871,0.944995,0.863996,0.922078,0.000500
48,0.784373,0.919748,0.863074,0.878788,0.000500
49,0.731123,0.939585,0.802984,0.922078,0.000500
50,0.719751,0.940487,0.829031,0.926407,0.000250
51,0.699529,0.954914,0.762026,0.956710,0.000250
52,0.677814,0.955816,0.755650,0.956710,0.000250
53,0.689494,0.962128,0.751487,0.943723,0.000250
54,0.681655,0.957619,0.715966,0.952381,0.000250
55,0.678924,0.963931,0.747003,0.961039,0.000250
56,0.660773,0.969342,0.748345,0.961039,0.000250
57,0.658404,0.970243,0.758203,0.965368,0.000250
58,0.643712,0.977457,0.746485,0.961039,0.000250
59,0.663694,0.968440,0.815001,0.935065,0.000250
60,0.648715,0.983769,0.748942,0.948052,0.000250
