epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.426804,0.094680,2.279062,0.138528,0.000100
2,2.415519,0.114518,2.246058,0.190476,0.000200
3,2.277550,0.177638,2.112369,0.255411,0.000300
4,2.107505,0.275023,1.923026,0.385281,0.000400
5,1.928851,0.348963,1.687824,0.432900,0.000500
6,1.868064,0.368801,1.860766,0.415584,0.000600
7,1.801754,0.406673,2.259769,0.402597,0.000700
8,1.750675,0.431921,1.739672,0.480519,0.000800
9,1.678669,0.466186,1.408552,0.580087,0.000900
10,1.670198,0.474301,1.389207,0.614719,0.001000
11,1.535694,0.517583,1.550384,0.567100,0.001000
12,1.587865,0.516682,1.377351,0.610390,0.001000
13,1.545146,0.522092,1.274151,0.645022,0.001000
14,1.497437,0.565374,1.253698,0.627706,0.001000
15,1.476159,0.554554,1.117597,0.722944,0.001000
16,1.483499,0.568079,1.385115,0.614719,0.001000
17,1.436598,0.578900,1.311449,0.593074,0.001000
18,1.409400,0.592426,1.113500,0.731602,0.001000
19,1.354610,0.633003,1.214014,0.683983,0.001000
20,1.343156,0.612263,0.980870,0.796537,0.001000
21,1.356045,0.622182,1.112638,0.761905,0.001000
22,1.386919,0.638413,1.082309,0.805195,0.001000
23,1.313047,0.651037,1.134719,0.675325,0.001000
24,1.303688,0.659152,0.977855,0.831169,0.001000
25,1.300583,0.658251,1.205318,0.688312,0.001000
26,1.306748,0.650135,1.209682,0.705628,0.001000
27,1.271292,0.665464,0.978712,0.835498,0.001000
28,1.229013,0.692516,1.148324,0.731602,0.001000
29,1.238531,0.687106,1.229317,0.701299,0.001000
30,1.246041,0.691614,1.086042,0.744589,0.001000
31,1.155547,0.728584,0.933371,0.818182,0.001000
32,1.154437,0.733093,0.973122,0.818182,0.001000
33,1.139083,0.733093,0.947716,0.835498,0.001000
34,1.164283,0.724977,0.924329,0.861472,0.001000
35,1.163427,0.716862,1.037487,0.779221,0.001000
36,1.184510,0.733995,0.933074,0.844156,0.001000
37,1.114839,0.757439,1.261136,0.718615,0.001000
38,1.093256,0.777277,1.020938,0.809524,0.001000
39,1.096071,0.769161,0.888440,0.865801,0.001000
40,1.076709,0.774572,0.979638,0.831169,0.001000
41,1.090840,0.767358,0.908246,0.861472,0.001000
42,1.109604,0.745717,0.881891,0.844156,0.001000
43,1.087991,0.770063,0.876786,0.839827,0.001000
44,0.987003,0.807935,0.940923,0.831169,0.001000
45,1.028770,0.798918,0.926080,0.826840,0.001000
46,1.008408,0.811542,0.847693,0.874459,0.001000
47,1.010185,0.798016,0.881594,0.839827,0.001000
48,1.012090,0.803427,0.788918,0.891775,0.001000
49,1.045355,0.787196,0.916437,0.852814,0.001000
50,0.974399,0.816050,0.922525,0.835498,0.001000
51,0.974199,0.820559,0.848491,0.887446,0.001000
52,0.960992,0.823264,0.904786,0.839827,0.001000
53,0.958567,0.816952,0.856367,0.878788,0.001000
54,0.983311,0.821461,0.877103,0.857143,0.001000
55,0.977015,0.801623,0.870411,0.848485,0.001000
56,0.992443,0.793508,0.791420,0.887446,0.000500
57,0.883076,0.853922,0.741051,0.909091,0.000500
58,0.840397,0.878269,0.739547,0.913420,0.000500
59,0.834200,0.881876,0.720816,0.926407,0.000500
60,0.839807,0.874662,0.723166,0.930736,0.000500
61,0.847503,0.880072,0.725059,0.926407,0.000500
62,0.824348,0.884581,0.712206,0.935065,0.000500
63,0.835691,0.877367,0.728053,0.913420,0.000500
64,0.819793,0.887286,0.720689,0.930736,0.000500
65,0.820904,0.884581,0.725867,0.917749,0.000500
66,0.843017,0.879170,0.685265,0.952381,0.000500
67,0.791203,0.896303,0.708766,0.935065,0.000500
68,0.777525,0.911632,0.703972,0.943723,0.000500
69,0.842655,0.866546,0.732979,0.922078,0.000500
70,0.799256,0.886384,0.778870,0.887446,0.000500
71,0.816913,0.889991,0.784320,0.909091,0.000500
72,0.798875,0.893598,0.692224,0.935065,0.000500
73,0.842434,0.880072,0.755209,0.913420,0.000500
74,0.798186,0.890893,0.725844,0.922078,0.000250
75,0.780383,0.901713,0.669314,0.948052,0.000250
76,0.734313,0.925158,0.690575,0.943723,0.000250
77,0.708121,0.936880,0.694047,0.935065,0.000250
78,0.721755,0.924256,0.679592,0.939394,0.000250
79,0.728370,0.929666,0.672434,0.939394,0.000250
80,0.722142,0.929666,0.682534,0.939394,0.000250
81,0.747719,0.926060,0.669677,0.952381,0.000250
82,0.753510,0.917042,0.681968,0.935065,0.000250
83,0.721564,0.931470,0.683710,0.939394,0.000125
84,0.694476,0.938683,0.652222,0.948052,0.000125
85,0.695569,0.937782,0.642996,0.952381,0.000125
86,0.693374,0.940487,0.655189,0.948052,0.000125
87,0.667601,0.944995,0.645081,0.961039,0.000125
