epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.506505,0.120830,2.174497,0.203463,0.000100
2,2.308036,0.206492,2.073123,0.324675,0.000200
3,2.086992,0.306583,1.751499,0.523810,0.000300
4,1.921380,0.398557,2.287773,0.541126,0.000400
5,1.636826,0.482417,1.955980,0.588745,0.000500
6,1.609361,0.493237,1.113701,0.696970,0.000600
7,1.508898,0.537421,2.806811,0.502165,0.000700
8,1.479967,0.549143,1.409638,0.593074,0.000800
9,1.424041,0.569883,1.057564,0.766234,0.000900
10,1.399048,0.594229,1.395878,0.640693,0.001000
11,1.278442,0.627592,0.972769,0.709957,0.001000
12,1.175542,0.640216,1.215344,0.675325,0.001000
13,1.182022,0.673580,0.770033,0.818182,0.001000
14,1.033299,0.715960,1.144074,0.731602,0.001000
15,1.055670,0.698828,2.119409,0.735931,0.001000
16,1.052720,0.714157,0.799222,0.848485,0.001000
17,0.954146,0.751127,0.892396,0.831169,0.001000
18,0.899921,0.772768,0.689587,0.887446,0.001000
19,0.884247,0.779982,0.735527,0.835498,0.001000
20,0.849515,0.790803,0.680852,0.909091,0.001000
21,0.874807,0.790803,1.105628,0.753247,0.001000
22,0.784004,0.817854,0.978776,0.857143,0.001000
23,0.803867,0.816952,0.707175,0.883117,0.001000
24,0.798079,0.811542,0.767814,0.861472,0.001000
25,0.766486,0.823264,0.841899,0.870130,0.001000
26,0.708350,0.849414,0.728619,0.874459,0.001000
27,0.731812,0.845807,0.719671,0.852814,0.001000
28,0.739574,0.834986,0.763098,0.870130,0.000500
29,0.649239,0.874662,0.672256,0.887446,0.000500
30,0.595944,0.899008,0.597026,0.926407,0.000500
31,0.592811,0.903517,0.569738,0.922078,0.000500
32,0.559181,0.908025,0.599706,0.922078,0.000500
33,0.557912,0.908025,0.630853,0.922078,0.000500
34,0.572817,0.913436,0.573462,0.922078,0.000500
35,0.520222,0.932372,0.597730,0.930736,0.000500
36,0.543882,0.921551,0.643829,0.922078,0.000500
37,0.545335,0.918846,0.636178,0.930736,0.000500
38,0.539091,0.928765,0.676831,0.917749,0.000500
39,0.559642,0.913436,0.692120,0.922078,0.000250
40,0.502095,0.945897,0.588077,0.939394,0.000250
41,0.470604,0.959423,0.530961,0.935065,0.000250
42,0.469181,0.952209,0.543493,0.939394,0.000250
43,0.434052,0.965735,0.524685,0.948052,0.000250
44,0.468756,0.944995,0.520216,0.956710,0.000250
45,0.445107,0.963931,0.548808,0.939394,0.000250
46,0.458403,0.958521,0.503885,0.961039,0.000250
47,0.452107,0.959423,0.532140,0.943723,0.000250
48,0.467566,0.949504,0.499024,0.956710,0.000250
49,0.441348,0.963931,0.545999,0.952381,0.000250
50,0.429424,0.970243,0.545235,0.943723,0.000250
51,0.440600,0.969342,0.547802,0.930736,0.000250
52,0.433573,0.970243,0.550227,0.956710,0.000250
53,0.418003,0.972949,0.540151,0.943723,0.000250
54,0.445139,0.964833,0.514155,0.956710,0.000250
55,0.436271,0.964833,0.487320,0.961039,0.000250
56,0.411584,0.975654,0.524653,0.948052,0.000250
57,0.418694,0.969342,0.578205,0.926407,0.000250
58,0.428622,0.967538,0.528782,0.961039,0.000250
59,0.411598,0.978359,0.537007,0.943723,0.000250
60,0.412314,0.968440,0.512065,0.948052,0.000250
61,0.436149,0.963030,0.528412,0.939394,0.000250
62,0.425125,0.967538,0.478883,0.952381,0.000250
63,0.438528,0.955816,0.576454,0.917749,0.000250
64,0.430768,0.969342,0.546584,0.939394,0.000250
65,0.420753,0.967538,0.533558,0.935065,0.000250
66,0.407201,0.973850,0.595530,0.909091,0.000250
