epoch,phase,train_loss,train_acc,val_loss,val_acc,lr
8,Phase 2 (Fine-tune),1.0131192113378364,0.6773399014778325,1.0760803586345609,0.6193029490616622,1.6856740760409155e-05
9,Phase 2 (Fine-tune),1.0022444692738537,0.6845751231527094,1.0607354449013533,0.6273458445040214,1.6083959896778496e-05
10,Phase 2 (Fine-tune),0.9956672344301721,0.6879618226600985,1.0678467376757477,0.6209115281501341,1.5250000000000001e-05
11,Phase 2 (Fine-tune),0.9851151907385276,0.6951970443349754,1.0589576555510698,0.6327077747989276,1.4363998109220106e-05
12,Phase 2 (Fine-tune),0.97585435483256,0.6985837438423645,1.0584336044424671,0.6262734584450402,1.3435661446562001e-05
13,Phase 2 (Fine-tune),0.9748421634359313,0.697506157635468,1.050966370913942,0.6348525469168901,1.2475161062768713e-05
14,Phase 2 (Fine-tune),0.968701641841475,0.7022783251231527,1.0523129398539914,0.6305630026809651,1.149302040104271e-05
15,Phase 2 (Fine-tune),0.9659903454663131,0.6999692118226601,1.0537036222926641,0.6316353887399464,1.0500000000000003e-05
16,Phase 2 (Fine-tune),0.9700281220703877,0.6973522167487685,1.046631433195987,0.6327077747989276,9.506979598957295e-06
17,Phase 2 (Fine-tune),0.9572439176108449,0.7102832512315271,1.0409672987663139,0.636461126005362,8.524838937231286e-06
18,Phase 2 (Fine-tune),0.9549977468152352,0.7075123152709359,1.043730308443813,0.6439678284182305,7.564338553438e-06
19,Phase 2 (Fine-tune),0.9443273206649743,0.7207512315270936,1.0369404423034798,0.6402144772117963,6.6360018907799e-06
20,Phase 2 (Fine-tune),0.9381230267985113,0.7144396551724138,1.0365530191841772,0.6423592493297587,5.750000000000002e-06
21,Phase 2 (Fine-tune),0.9411805853467857,0.7225985221674877,1.0336951320454226,0.6423592493297587,4.916040103221506e-06
22,Phase 2 (Fine-tune),0.9443458248241782,0.7219827586206896,1.0386624346345157,0.6450402144772118,4.14325923959085e-06
23,Phase 2 (Fine-tune),0.9360781972631446,0.7153633004926109,1.0370482964030767,0.6434316353887399,3.4401241579647567e-06
24,Phase 2 (Fine-tune),0.9362274079487242,0.7122844827586207,1.031040468458402,0.646112600536193,2.8143385534380006e-06
25,Phase 2 (Fine-tune),0.9286779946294325,0.7262931034482759,1.0362591874801506,0.6450402144772118,2.2727586640478324e-06
26,Phase 2 (Fine-tune),0.9275610969571645,0.7281403940886699,1.0335026575347124,0.6423592493297587,1.8213181523952908e-06
27,Phase 2 (Fine-tune),0.9223526704487542,0.7346059113300493,1.0280896546476979,0.6498659517426274,1.4649630951960416e-06
28,Phase 2 (Fine-tune),0.9273180835352742,0.728756157635468,1.0282301690618871,0.6445040214477212,1.207597793028846e-06
29,Phase 2 (Fine-tune),0.9249073557665782,0.7258312807881774,1.0241142410342976,0.6455764075067024,1.0520419940014026e-06
30,Phase 2 (Fine-tune),0.9126564622512592,0.7339901477832512,1.0362800925464954,0.6471849865951743,2e-05
31,Phase 2 (Fine-tune),0.9286843086111134,0.7338362068965517,1.0281946810625366,0.6520107238605898,1.9986980580168453e-05
32,Phase 2 (Fine-tune),0.9169558747648605,0.7316810344827587,1.0270908747689198,0.6487935656836461,1.9947958005998597e-05
33,Phase 2 (Fine-tune),0.9033864252085756,0.7479987684729064,1.0242058857012604,0.6471849865951743,1.988303923565381e-05
34,Phase 2 (Fine-tune),0.9134636039804356,0.7342980295566502,1.02083962852672,0.6493297587131367,1.9792402206971155e-05
35,Phase 2 (Fine-tune),0.9032443682548448,0.7449199507389163,1.0264087390091459,0.6466487935656836,1.9676295349746148e-05
36,Phase 2 (Fine-tune),0.8998973237469866,0.7413793103448276,1.0193845932766543,0.6541554959785523,1.9535036904803962e-05
37,Phase 2 (Fine-tune),0.8977394209706725,0.7378386699507389,1.0245786258729839,0.650402144772118,1.936901405172342e-05
38,Phase 2 (Fine-tune),0.8922428664902748,0.7498460591133005,1.0215283076641923,0.6514745308310992,1.917868184760471e-05
39,Phase 2 (Fine-tune),0.8855713864265404,0.7533866995073891,1.0182084703849534,0.6557640750670242,1.8964561979789496e-05
40,Phase 2 (Fine-tune),0.8783814399113209,0.7507697044334976,1.0179860622195873,0.657372654155496,1.872724133595217e-05
41,Phase 2 (Fine-tune),0.8707200321070666,0.760314039408867,1.0211296889741541,0.660053619302949,1.846737039548153e-05
42,Phase 2 (Fine-tune),0.8689873858625665,0.7653940886699507,1.022070073475272,0.6579088471849865,1.8185661446562e-05
43,Phase 2 (Fine-tune),0.8593294740897681,0.7653940886699507,1.0210678355168488,0.6563002680965148,1.7882886633841225e-05
44,Phase 2 (Fine-tune),0.8681929425652979,0.7624692118226601,1.0223516892578641,0.6627345844504021,1.7559875842035246e-05
45,Phase 2 (Fine-tune),0.8481683569588685,0.770935960591133,1.0208838238554485,0.6638069705093834,1.7217514421272203e-05
46,Phase 2 (Fine-tune),0.8478956031681869,0.7713977832512315,1.0229600809388242,0.6621983914209115,1.6856740760409155e-05
47,Phase 2 (Fine-tune),0.8521977751125843,0.7726293103448276,1.0246450395907385,0.6659517426273458,1.647854371497346e-05
48,Phase 2 (Fine-tune),0.8477733925058337,0.7704741379310345,1.026742678577617,0.6589812332439678,1.6083959896778496e-05
49,Phase 2 (Fine-tune),0.8432467127668446,0.7757081280788177,1.0151999602883548,0.6670241286863271,1.567407083264276e-05
50,Phase 2 (Fine-tune),0.842000634505831,0.7769396551724138,1.027636272422338,0.6563002680965148,1.5250000000000001e-05
51,Phase 2 (Fine-tune),0.8316168262453502,0.7898706896551724,1.0265704979330808,0.660053619302949,1.4812909747525695e-05
52,Phase 2 (Fine-tune),0.8399725527011702,0.7790948275862069,1.0253440242702678,0.6616621983914209,1.4363998109220106e-05
53,Phase 2 (Fine-tune),0.8353613858739731,0.7775554187192119,1.0240445632045552,0.6579088471849865,1.3904495520680357e-05
54,Phase 2 (Fine-tune),0.825935813593747,0.7830972906403941,1.0247165429390084,0.6648793565683646,1.3435661446562001e-05
55,Phase 2 (Fine-tune),0.8192672165743823,0.7960283251231527,1.0245094713518175,0.6611260053619303,1.2958780928473948e-05
56,Phase 2 (Fine-tune),0.814854631870251,0.7975677339901478,1.0298020627539037,0.6589812332439678,1.2475161062768713e-05
57,Phase 2 (Fine-tune),0.8203510172261393,0.7869458128078818,1.0239899714114302,0.6621983914209115,1.1986127417882196e-05
58,Phase 2 (Fine-tune),0.8162308957776413,0.7954125615763546,1.0274792263063335,0.6648793565683646,1.149302040104271e-05
59,Phase 2 (Fine-tune),0.8075522615991789,0.7954125615763546,1.0234842462054754,0.6611260053619303,1.0997191584307966e-05
60,Phase 2 (Fine-tune),0.8106353015735231,0.792179802955665,1.0286089101080167,0.6638069705093834,1.0500000000000003e-05
61,Phase 2 (Fine-tune),0.8092713294358089,0.8001847290640394,1.0217647825257252,0.6664879356568365,1.0002808415692036e-05
62,Phase 2 (Fine-tune),0.8041976158842078,0.7992610837438424,1.022681185754679,0.6686327077747989,9.506979598957295e-06
63,Phase 2 (Fine-tune),0.7946122552960965,0.8048029556650246,1.0270813673229542,0.6605898123324396,9.013872582117808e-06
64,Phase 2 (Fine-tune),0.7892502185159129,0.8057266009852216,1.0216209827843359,0.6638069705093834,8.524838937231286e-06
65,Phase 2 (Fine-tune),0.7934712609046786,0.8077278325123153,1.0213058166584725,0.6686327077747989,8.041219071526054e-06
66,Phase 2 (Fine-tune),0.7891094379237132,0.8106527093596059,1.0291926588042308,0.6611260053619303,7.564338553438e-06
67,Phase 2 (Fine-tune),0.792840136389427,0.8072660098522167,1.0197444689475883,0.6638069705093834,7.095504479319647e-06
68,Phase 2 (Fine-tune),0.7962677810579685,0.801570197044335,1.024803914256015,0.6605898123324396,6.6360018907799e-06
69,Phase 2 (Fine-tune),0.7828276920788394,0.8081896551724138,1.0247095813185483,0.6654155495978552,6.187090252474306e-06
70,Phase 2 (Fine-tune),0.7829291979080351,0.8151169950738916,1.0276239069841675,0.6664879356568365,5.750000000000002e-06
71,Phase 2 (Fine-tune),0.7764233538669906,0.8138854679802956,1.0293776706113653,0.6675603217158177,5.325929167357246e-06
72,Phase 2 (Fine-tune),0.7763540624397729,0.8155788177339901,1.0299536030171281,0.6648793565683646,4.916040103221506e-06
73,Phase 2 (Fine-tune),0.7768171091972313,0.8168103448275862,1.0265208886841597,0.6621983914209115,4.521456285026546e-06
74,Phase 2 (Fine-tune),0.783558863137156,0.8068041871921182,1.023140307200157,0.6686327077747989,4.14325923959085e-06
75,Phase 2 (Fine-tune),0.7842923740448036,0.8189655172413793,1.0239790829561524,0.6632707774798927,3.7824855787277993e-06
76,Phase 2 (Fine-tune),0.7757010110493364,0.8095751231527094,1.0313820879338151,0.6697050938337802,3.4401241579647567e-06
77,Phase 2 (Fine-tune),0.7685813624870601,0.8194273399014779,1.0265258378901725,0.6621983914209115,3.117113366158776e-06
78,Phase 2 (Fine-tune),0.7702259151219147,0.8191194581280788,1.026637488502567,0.6648793565683646,2.8143385534380006e-06
79,Phase 2 (Fine-tune),0.7754572342182028,0.8155788177339901,1.0246413087440749,0.6702412868632708,2.5326296045184726e-06
80,Phase 2 (Fine-tune),0.7631171557116391,0.8218903940886699,1.029713404380669,0.6616621983914209,2.2727586640478324e-06
81,Phase 2 (Fine-tune),0.7682470623495543,0.8220443349753694,1.0301141839916423,0.6680965147453083,2.0354380202105058e-06
82,Phase 2 (Fine-tune),0.7644375900329627,0.8197352216748769,1.0307867314855932,0.6638069705093834,1.8213181523952908e-06
83,Phase 2 (Fine-tune),0.7673201555101742,0.8181958128078818,1.0229995321419278,0.6702412868632708,1.6309859482765833e-06
84,Phase 2 (Fine-tune),0.7572395836778463,0.8240455665024631,1.0266928066641599,0.6675603217158177,1.4649630951960416e-06
85,Phase 2 (Fine-tune),0.7597115307018675,0.8238916256157636,1.0371014314182734,0.6697050938337802,1.323704650253851e-06
86,Phase 2 (Fine-tune),0.7681672479131539,0.8206588669950738,1.026482445708776,0.6659517426273458,1.207597793028846e-06
87,Phase 2 (Fine-tune),0.7519348818680336,0.8315886699507389,1.025290828640178,0.6627345844504021,1.1169607643461921e-06
88,Phase 2 (Fine-tune),0.7575472329050449,0.8289716748768473,1.0268570316039909,0.6659517426273458,1.0520419940014026e-06
89,Phase 2 (Fine-tune),0.7639501403118002,0.8292795566502463,1.028296639353542,0.6654155495978552,1.0130194198315485e-06
90,Phase 2 (Fine-tune),0.7518024062875457,0.8338977832512315,1.0299954171908103,0.6659517426273458,2e-05
91,Phase 2 (Fine-tune),0.7567880820170999,0.8238916256157636,1.0325787279565455,0.6670241286863271,1.9996744587267795e-05
92,Phase 2 (Fine-tune),0.7614041828169611,0.8249692118226601,1.029322203943285,0.6621983914209115,1.9986980580168453e-05
93,Phase 2 (Fine-tune),0.7590289679654126,0.8306650246305419,1.0339082651219125,0.6632707774798927,1.9970714670464718e-05
94,Phase 2 (Fine-tune),0.7471841952483642,0.8338977832512315,1.0339760952076669,0.6659517426273458,1.9947958005998597e-05
95,Phase 2 (Fine-tune),0.7485691620211296,0.833435960591133,1.0437821089211157,0.660053619302949,1.99187261830512e-05
96,Phase 2 (Fine-tune),0.7344820740187696,0.8338977832512315,1.0419449210166931,0.6697050938337802,1.988303923565381e-05
97,Phase 2 (Fine-tune),0.7315889520598162,0.8386699507389163,1.045901391465785,0.6680965147453083,1.9840921621857572e-05
98,Phase 2 (Fine-tune),0.7316249118649901,0.8395935960591133,1.0452599687091375,0.6664879356568365,1.9792402206971155e-05
99,Phase 2 (Fine-tune),0.7385211542909369,0.8338977832512315,1.0383816492759574,0.6611260053619303,1.973751424377793e-05
100,Phase 2 (Fine-tune),0.7423926765108343,0.8403633004926109,1.0489789924379123,0.6686327077747989,1.9676295349746148e-05
101,Phase 2 (Fine-tune),0.7367583322407577,0.8423645320197044,1.0426356438863076,0.6680965147453083,1.9608787481247836e-05
102,Phase 2 (Fine-tune),0.7337041479613393,0.8432881773399015,1.0387198662353774,0.6697050938337802,1.9535036904803962e-05
103,Phase 2 (Fine-tune),0.728183344373562,0.8462130541871922,1.0459162764630074,0.6654155495978552,1.9455094165375698e-05
