epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.474875,0.115419,2.240006,0.216450,0.000050
2,2.401548,0.156898,2.149678,0.303030,0.000100
3,2.242975,0.273219,1.848519,0.424242,0.000150
4,2.110059,0.339044,2.176827,0.471861,0.000200
5,1.895765,0.422904,1.668715,0.588745,0.000250
6,1.852694,0.452660,1.751273,0.597403,0.000300
7,1.804739,0.485122,1.464338,0.666667,0.000350
8,1.685725,0.531109,1.658332,0.692641,0.000400
9,1.638818,0.530207,1.568925,0.632035,0.000450
10,1.590882,0.604148,1.686726,0.593074,0.000500
11,1.577857,0.587015,1.244856,0.748918,0.000500
12,1.503630,0.631199,1.305482,0.731602,0.000500
13,1.459406,0.655546,1.378843,0.740260,0.000500
14,1.407909,0.669973,1.283110,0.774892,0.000500
15,1.344301,0.715059,1.307706,0.792208,0.000500
16,1.301961,0.736700,1.188679,0.792208,0.000500
17,1.260930,0.766456,1.074283,0.870130,0.000500
18,1.261151,0.751127,1.126046,0.865801,0.000500
19,1.241366,0.761948,1.066678,0.865801,0.000500
20,1.204668,0.773670,1.075185,0.839827,0.000500
21,1.251237,0.761046,1.155234,0.839827,0.000500
22,1.162754,0.798918,1.138475,0.883117,0.000500
23,1.120524,0.824166,1.165270,0.874459,0.000500
24,1.120134,0.821461,1.246036,0.835498,0.000500
25,1.112792,0.826871,1.123589,0.874459,0.000500
26,1.080050,0.840397,1.058080,0.865801,0.000500
27,1.096870,0.834085,1.082598,0.857143,0.000500
28,1.105487,0.830478,1.130173,0.844156,0.000500
29,1.063172,0.863841,0.997582,0.939394,0.000500
30,1.074954,0.852119,1.059658,0.904762,0.000500
31,1.021815,0.883679,1.023082,0.909091,0.000500
32,1.003589,0.902615,1.124881,0.870130,0.000500
33,1.016279,0.873760,1.095602,0.883117,0.000500
34,0.998366,0.890893,1.063704,0.865801,0.000500
35,1.012732,0.880974,1.070013,0.900433,0.000500
36,1.018158,0.883679,1.002116,0.909091,0.000500
37,0.978119,0.901713,0.983178,0.904762,0.000500
38,0.947291,0.908927,1.036537,0.904762,0.000500
39,1.023233,0.864743,0.990755,0.904762,0.000500
40,0.984901,0.891794,1.166174,0.870130,0.000500
41,0.994953,0.887286,1.055767,0.935065,0.000500
42,0.949694,0.917944,0.994641,0.913420,0.000500
43,0.953392,0.917042,0.950427,0.926407,0.000500
44,0.974928,0.908927,1.014353,0.909091,0.000500
45,0.931910,0.924256,1.058957,0.896104,0.000500
46,0.945630,0.913436,1.021646,0.913420,0.000500
47,0.909787,0.928765,0.946593,0.930736,0.000500
48,0.912589,0.934175,0.948333,0.952381,0.000500
49,0.886323,0.950406,0.949488,0.913420,0.000500
50,0.938057,0.918846,0.993970,0.900433,0.000500
51,0.907805,0.927863,0.962091,0.926407,0.000500
52,0.938963,0.923354,0.940328,0.939394,0.000500
53,0.940753,0.913436,1.034109,0.926407,0.000500
54,0.921475,0.926961,0.958390,0.935065,0.000500
55,0.923588,0.919748,1.009530,0.917749,0.000500
56,0.898521,0.942290,0.938917,0.935065,0.000500
57,0.905030,0.931470,0.932026,0.930736,0.000500
58,0.896534,0.938683,0.964542,0.896104,0.000500
59,0.896082,0.928765,0.945655,0.943723,0.000500
60,0.904905,0.935978,0.972915,0.939394,0.000500
61,0.881817,0.946799,1.000682,0.891775,0.000500
62,0.874325,0.950406,1.038391,0.909091,0.000500
63,0.843742,0.970243,0.970015,0.930736,0.000500
64,0.873407,0.943192,0.918130,0.922078,0.000500
65,0.864306,0.950406,0.912762,0.922078,0.000500
66,0.836419,0.957619,0.943128,0.917749,0.000500
67,0.862416,0.955816,0.977130,0.930736,0.000500
68,0.828722,0.976555,0.978786,0.926407,0.000500
