epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.500310,0.125338,2.119870,0.225108,0.000100
2,2.144887,0.266907,1.795059,0.393939,0.000200
3,1.924067,0.376014,1.440023,0.606061,0.000300
4,1.685374,0.463481,1.470667,0.558442,0.000400
5,1.627556,0.477006,1.691218,0.497835,0.000500
6,1.489906,0.534716,1.264728,0.614719,0.000600
7,1.545628,0.527502,1.305968,0.606061,0.000700
8,1.515749,0.545537,1.488031,0.619048,0.000800
9,1.411953,0.554554,1.391709,0.636364,0.000900
10,1.428902,0.559964,1.365527,0.601732,0.001000
11,1.347037,0.588819,1.319905,0.709957,0.001000
12,1.222887,0.647430,1.143982,0.722944,0.001000
13,1.169566,0.678088,1.328356,0.645022,0.001000
14,1.176379,0.686204,0.862919,0.822511,0.001000
15,1.085973,0.697926,0.856878,0.774892,0.001000
16,0.984287,0.738503,0.853773,0.818182,0.001000
17,1.049658,0.732191,0.892889,0.792208,0.001000
18,1.024201,0.723174,0.786117,0.835498,0.001000
19,0.978836,0.749324,0.912995,0.818182,0.001000
20,0.928206,0.770965,0.658666,0.887446,0.001000
21,0.894456,0.779982,1.130261,0.727273,0.001000
22,0.887459,0.780884,0.774529,0.857143,0.001000
23,0.856954,0.791704,0.733711,0.870130,0.001000
24,0.796515,0.825068,0.764323,0.878788,0.001000
25,0.787068,0.818756,0.771838,0.852814,0.001000
26,0.826849,0.818756,0.881747,0.822511,0.001000
27,0.807754,0.808837,0.608329,0.909091,0.001000
28,0.776330,0.818756,0.636684,0.896104,0.001000
29,0.702076,0.853922,0.852508,0.852814,0.001000
30,0.709043,0.860234,0.591475,0.930736,0.001000
31,0.707889,0.853021,0.611865,0.917749,0.001000
32,0.770140,0.825068,0.593982,0.922078,0.001000
33,0.680796,0.869252,0.586294,0.913420,0.001000
34,0.686301,0.865645,0.717540,0.883117,0.001000
35,0.657572,0.874662,0.625104,0.917749,0.001000
36,0.610750,0.893598,0.577472,0.939394,0.001000
37,0.657899,0.885482,0.546404,0.948052,0.001000
38,0.628475,0.883679,0.627205,0.900433,0.001000
39,0.630455,0.886384,0.802868,0.874459,0.001000
40,0.616891,0.892696,0.600480,0.909091,0.001000
41,0.589020,0.908025,0.672616,0.891775,0.001000
42,0.682229,0.868350,0.640305,0.913420,0.001000
43,0.584689,0.912534,0.611237,0.926407,0.001000
44,0.581343,0.909829,0.620136,0.909091,0.001000
45,0.593874,0.896303,0.580444,0.922078,0.000500
46,0.529310,0.929666,0.567924,0.943723,0.000500
47,0.498086,0.938683,0.543339,0.939394,0.000500
48,0.467616,0.946799,0.514661,0.956710,0.000500
49,0.463083,0.953111,0.515301,0.952381,0.000500
50,0.471114,0.949504,0.560265,0.935065,0.000500
51,0.457259,0.954013,0.498380,0.952381,0.000500
52,0.453392,0.962128,0.512439,0.965368,0.000500
53,0.459940,0.956718,0.533614,0.948052,0.000500
54,0.450417,0.957619,0.514763,0.961039,0.000500
55,0.452283,0.956718,0.563347,0.939394,0.000500
56,0.441704,0.966637,0.507091,0.943723,0.000500
57,0.435698,0.962128,0.528170,0.943723,0.000500
58,0.458317,0.961226,0.565455,0.948052,0.000500
59,0.473014,0.946799,0.527325,0.939394,0.000250
60,0.411989,0.973850,0.502679,0.943723,0.000250
61,0.390184,0.985573,0.481264,0.948052,0.000250
62,0.389491,0.984671,0.496606,0.943723,0.000250
63,0.389454,0.981064,0.491510,0.956710,0.000250
64,0.394544,0.981064,0.513414,0.956710,0.000250
65,0.390419,0.979261,0.491725,0.943723,0.000250
66,0.383124,0.986474,0.493745,0.952381,0.000250
67,0.378866,0.988278,0.471566,0.948052,0.000250
68,0.367635,0.987376,0.478087,0.961039,0.000250
69,0.357255,0.994590,0.486478,0.961039,0.000250
70,0.371667,0.988278,0.496551,0.961039,0.000250
71,0.379255,0.984671,0.493481,0.952381,0.000250
72,0.371448,0.987376,0.562076,0.952381,0.000250
