epoch,phase,train_loss,train_acc,val_loss,val_acc,lr
1,Phase 1 (Frozen),1.5435612330883008,0.34436576354679804,1.3573822752904083,0.48900804289544236,9.939057285945933e-05
2,Phase 1 (Frozen),1.353573134967259,0.4730603448275862,1.2645033436306452,0.5319034852546917,9.757729755661011e-05
3,Phase 1 (Frozen),1.2816343060855209,0.5118534482758621,1.2221354044089883,0.5404825737265415,9.460482294732421e-05
4,Phase 1 (Frozen),1.2398774136463409,0.5334051724137931,1.2024040707087114,0.5592493297587131,9.05463412215599e-05
5,Phase 1 (Frozen),1.199817803399316,0.5625,1.1846780797182503,0.5672922252010724,8.55017856687341e-05
6,Phase 1 (Frozen),1.1850263165135688,0.5645012315270936,1.1711612465017933,0.5764075067024129,7.959536998847742e-05
7,Phase 1 (Frozen),1.1630797453701789,0.5892857142857143,1.1602665196030826,0.5769436997319035,7.297252973710757e-05
8,Phase 1 (Frozen),1.13824660907238,0.5997536945812808,1.1573796444020028,0.5774798927613941,6.57963412215599e-05
9,Phase 1 (Frozen),1.116119740925399,0.6097598522167488,1.1540020077915516,0.5731903485254691,5.8243506019491436e-05
10,Phase 1 (Frozen),1.1050449489372705,0.6228448275862069,1.1541880480313704,0.5833780160857909,5.05e-05
1,Phase 2 (Fine-tune),1.0928326909765234,0.6305418719211823,1.1438774820101463,0.5951742627345844,9.94459753267812e-06
2,Phase 2 (Fine-tune),1.0843361868646932,0.6362376847290641,1.135414664017952,0.5967828418230563,9.779754323328192e-06
3,Phase 2 (Fine-tune),1.0852874479270334,0.6320812807881774,1.12505426043171,0.6,9.509529358847657e-06
4,Phase 2 (Fine-tune),1.0695264759322105,0.6428571428571429,1.120329233549409,0.6026809651474531,9.140576474687265e-06
5,Phase 2 (Fine-tune),1.0582101538850757,0.6403940886699507,1.113711341962976,0.6117962466487936,8.681980515339464e-06
6,Phase 2 (Fine-tune),1.0649846422261204,0.6434729064039408,1.1063373563653331,0.6053619302949061,8.14503363531613e-06
7,Phase 2 (Fine-tune),1.051298449779379,0.6493226600985221,1.1000789818117174,0.6117962466487936,7.542957248827961e-06
8,Phase 2 (Fine-tune),1.0416743649637759,0.6585591133004927,1.1002815678968267,0.6203753351206435,6.890576474687264e-06
