epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.205303,0.242561,2.149448,0.385281,0.000100
2,1.885468,0.413886,1.702734,0.571429,0.000200
3,1.749549,0.472498,1.369147,0.675325,0.000300
4,1.748009,0.475203,1.496338,0.614719,0.000400
5,1.669612,0.477908,1.530412,0.601732,0.000500
6,1.684466,0.497746,1.656402,0.549784,0.000600
7,1.614198,0.526601,1.538458,0.636364,0.000700
8,1.583734,0.539225,1.455070,0.593074,0.000800
9,1.520865,0.600541,1.503709,0.627706,0.000900
10,1.638736,0.554554,1.526238,0.614719,0.001000
11,1.425052,0.595131,1.298976,0.701299,0.001000
12,1.432997,0.634806,1.198850,0.675325,0.001000
13,1.317145,0.651939,1.184412,0.722944,0.001000
14,1.360173,0.663661,1.203782,0.809524,0.001000
15,1.259388,0.686204,1.183943,0.709957,0.001000
16,1.181058,0.722272,1.216750,0.748918,0.001000
17,1.226360,0.720469,1.284777,0.783550,0.001000
18,1.161508,0.737601,1.142042,0.774892,0.001000
19,1.168636,0.724977,1.195915,0.757576,0.001000
20,1.098495,0.766456,1.168730,0.783550,0.001000
21,1.053478,0.780884,1.132009,0.792208,0.001000
22,1.086644,0.789901,0.939706,0.857143,0.001000
23,1.108894,0.759243,1.423466,0.748918,0.001000
24,1.037055,0.801623,1.004912,0.844156,0.001000
25,1.011092,0.820559,0.977551,0.835498,0.001000
26,0.991144,0.812444,0.938529,0.883117,0.001000
27,0.995408,0.809739,1.131805,0.818182,0.001000
28,0.986566,0.816050,1.011551,0.822511,0.001000
29,0.942122,0.839495,1.359743,0.748918,0.001000
30,0.943703,0.843102,0.893529,0.900433,0.001000
31,0.913802,0.847610,0.928639,0.865801,0.001000
32,0.900795,0.869252,0.971256,0.844156,0.001000
33,0.915393,0.862940,0.961546,0.852814,0.001000
34,0.896719,0.870153,1.250546,0.787879,0.001000
35,0.920328,0.844905,0.869553,0.887446,0.001000
36,0.886667,0.869252,1.003979,0.835498,0.001000
37,0.895842,0.862940,0.984029,0.861472,0.001000
38,0.850358,0.883679,1.075429,0.831169,0.001000
39,0.850886,0.883679,0.856616,0.913420,0.001000
40,0.827500,0.899008,0.930483,0.900433,0.001000
41,0.829536,0.889089,0.834934,0.922078,0.001000
42,0.864024,0.879170,0.964357,0.891775,0.001000
43,0.863364,0.875564,0.905795,0.887446,0.001000
44,0.826370,0.898106,0.867323,0.904762,0.001000
45,0.811008,0.911632,0.993723,0.883117,0.001000
46,0.834708,0.903517,1.061939,0.839827,0.001000
47,0.776053,0.919748,0.847882,0.909091,0.001000
48,0.790352,0.901713,0.827644,0.909091,0.001000
49,0.772164,0.920649,0.862878,0.909091,0.001000
50,0.855120,0.883679,0.939326,0.891775,0.001000
51,0.784303,0.911632,0.907377,0.909091,0.001000
52,0.751924,0.935978,0.797631,0.930736,0.001000
53,0.756764,0.927863,0.929595,0.887446,0.001000
54,0.780890,0.925158,0.857519,0.896104,0.001000
55,0.769361,0.917042,0.848399,0.917749,0.001000
56,0.755798,0.933273,0.929042,0.904762,0.001000
57,0.778645,0.915239,0.877175,0.909091,0.001000
58,0.746241,0.930568,0.836711,0.913420,0.001000
59,0.748021,0.942290,0.751180,0.948052,0.001000
60,0.753643,0.933273,0.859023,0.922078,0.001000
61,0.746496,0.934175,0.842216,0.952381,0.001000
62,0.754341,0.930568,0.887603,0.904762,0.001000
63,0.738095,0.934175,0.856802,0.917749,0.001000
64,0.714974,0.944094,0.807339,0.952381,0.001000
65,0.710691,0.954914,0.797758,0.948052,0.001000
66,0.701890,0.958521,0.850074,0.917749,0.001000
67,0.712843,0.949504,0.846847,0.913420,0.000500
68,0.659765,0.977457,0.702225,0.969697,0.000500
69,0.645896,0.974752,0.710866,0.965368,0.000500
70,0.650339,0.973850,0.682749,0.974026,0.000500
71,0.631041,0.983769,0.708641,0.974026,0.000500
72,0.638694,0.976555,0.709611,0.939394,0.000500
73,0.624822,0.985573,0.724665,0.952381,0.000500
74,0.621627,0.988278,0.671887,0.965368,0.000500
75,0.622748,0.987376,0.693303,0.961039,0.000500
76,0.625903,0.984671,0.691712,0.956710,0.000500
77,0.621305,0.989179,0.694857,0.961039,0.000500
78,0.617151,0.990081,0.712414,0.965368,0.000500
79,0.616041,0.989179,0.726461,0.956710,0.000500
80,0.627606,0.981064,0.704068,0.956710,0.000500
81,0.661770,0.970243,0.709790,0.974026,0.000500
82,0.623489,0.985573,0.704295,0.974026,0.000250
83,0.608903,0.988278,0.687259,0.961039,0.000250
84,0.593389,0.996393,0.670781,0.965368,0.000250
85,0.584653,0.999098,0.672577,0.969697,0.000250
86,0.585231,0.997295,0.670677,0.961039,0.000250
87,0.584950,0.991885,0.684510,0.956710,0.000250
88,0.580341,0.999098,0.677577,0.952381,0.000250
89,0.591211,0.995491,0.672626,0.961039,0.000250
90,0.598096,0.990983,0.677297,0.961039,0.000250
91,0.582455,0.997295,0.665530,0.965368,0.000250
92,0.586535,0.993688,0.670032,0.969697,0.000250
93,0.580042,0.997295,0.646480,0.969697,0.000250
