epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.466357,0.170424,1.906983,0.406926,0.000100
2,2.087368,0.335437,1.652351,0.562771,0.000200
3,1.912325,0.414788,2.210811,0.489177,0.000300
4,1.855310,0.416592,1.431642,0.627706,0.000400
5,1.756680,0.472498,1.761733,0.545455,0.000500
6,1.711474,0.516682,1.373280,0.683983,0.000600
7,1.630615,0.519387,2.073900,0.597403,0.000700
8,1.572470,0.539225,1.387510,0.718615,0.000800
9,1.566871,0.554554,1.979859,0.588745,0.000900
10,1.557274,0.557259,1.691270,0.645022,0.001000
11,1.439848,0.610460,1.332033,0.748918,0.001000
12,1.386001,0.636610,1.357728,0.683983,0.001000
13,1.402105,0.626691,1.227994,0.779221,0.001000
14,1.325382,0.668170,1.149082,0.774892,0.001000
15,1.253582,0.687106,0.988719,0.848485,0.001000
16,1.307241,0.685302,1.238157,0.796537,0.001000
17,1.211075,0.711452,1.186616,0.796537,0.001000
18,1.223669,0.711452,1.260044,0.783550,0.001000
19,1.183749,0.706943,1.089849,0.800866,0.001000
20,1.186253,0.722272,1.317704,0.748918,0.001000
21,1.178729,0.735798,1.274024,0.722944,0.001000
22,1.147241,0.738503,1.366522,0.653680,0.001000
23,1.069994,0.784491,1.285231,0.809524,0.000500
24,1.036597,0.800721,0.851348,0.935065,0.000500
25,0.927483,0.842200,0.919614,0.909091,0.000500
26,0.925524,0.851217,0.921552,0.870130,0.000500
27,0.927889,0.838593,1.009157,0.891775,0.000500
28,0.920140,0.862940,0.893875,0.891775,0.000500
29,0.886468,0.866546,0.868797,0.909091,0.000500
30,0.862587,0.876465,0.935273,0.883117,0.000500
31,0.870868,0.874662,0.818274,0.956710,0.000500
32,0.876803,0.875564,0.896996,0.900433,0.000500
33,0.851520,0.884581,1.153742,0.878788,0.000500
34,0.868998,0.883679,0.936057,0.878788,0.000500
35,0.883808,0.869252,0.855207,0.883117,0.000500
36,0.838331,0.896303,0.859869,0.909091,0.000500
37,0.860689,0.875564,0.857954,0.935065,0.000500
38,0.823910,0.885482,0.801714,0.913420,0.000500
39,0.835956,0.891794,1.098225,0.818182,0.000500
40,0.835263,0.878269,0.776360,0.956710,0.000500
41,0.813657,0.899910,0.809740,0.900433,0.000500
42,0.769828,0.917042,0.976488,0.900433,0.000500
43,0.795620,0.912534,0.783823,0.948052,0.000500
44,0.806733,0.894500,0.856333,0.913420,0.000500
45,0.797823,0.900812,0.767656,0.948052,0.000500
46,0.774690,0.915239,0.950031,0.865801,0.000500
47,0.788148,0.908927,0.952759,0.900433,0.000500
48,0.774630,0.912534,0.986507,0.848485,0.000500
49,0.786544,0.909829,0.887583,0.930736,0.000500
50,0.758137,0.923354,0.845644,0.926407,0.000500
51,0.733820,0.936880,0.832235,0.900433,0.000500
52,0.767432,0.920649,0.828900,0.926407,0.000500
53,0.755026,0.925158,0.823936,0.913420,0.000250
54,0.699705,0.957619,0.724673,0.969697,0.000250
55,0.674822,0.966637,0.707728,0.969697,0.000250
56,0.674398,0.965735,0.705749,0.956710,0.000250
57,0.660169,0.970243,0.721127,0.956710,0.000250
58,0.656055,0.965735,0.727858,0.961039,0.000250
59,0.660106,0.969342,0.708804,0.969697,0.000250
60,0.650477,0.972047,0.725809,0.956710,0.000250
61,0.643830,0.971145,0.761696,0.939394,0.000250
62,0.627139,0.981064,0.737814,0.956710,0.000250
63,0.647745,0.970243,0.719957,0.943723,0.000250
64,0.652482,0.965735,0.703426,0.974026,0.000250
65,0.650161,0.972047,0.709158,0.956710,0.000250
66,0.638231,0.978359,0.730405,0.952381,0.000250
67,0.651269,0.973850,0.785790,0.935065,0.000250
68,0.651445,0.965735,0.720449,0.956710,0.000250
69,0.633038,0.979261,0.759169,0.943723,0.000250
70,0.646011,0.970243,0.780427,0.926407,0.000250
71,0.621813,0.979261,0.670358,0.956710,0.000250
72,0.640028,0.970243,0.719000,0.943723,0.000250
73,0.632179,0.972949,0.772457,0.961039,0.000250
74,0.645447,0.974752,0.706122,0.948052,0.000250
75,0.637008,0.975654,1.018844,0.930736,0.000250
