epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,7988.7,0.82513,0.39774,0.84969,0.94507,0.92425,0.9702,0.76558,0.69891,0.35715,0.76127,0.000173558,0.000173558,0.000173558
183,8034.01,0.81287,0.39027,0.84752,0.93607,0.93823,0.97015,0.76458,0.69468,0.3385,0.7598,0.000171106,0.000171106,0.000171106
184,8077.39,0.81122,0.39571,0.84614,0.93555,0.91797,0.96858,0.7623,0.69924,0.35652,0.76069,0.000168662,0.000168662,0.000168662
185,8120.7,0.82052,0.39826,0.85019,0.93901,0.92151,0.96771,0.75997,0.70546,0.51941,0.76073,0.000166228,0.000166228,0.000166228
186,8163.83,0.8228,0.39735,0.846,0.94049,0.9244,0.97071,0.76461,0.70091,0.74491,0.76087,0.000163804,0.000163804,0.000163804
187,8207,0.82653,0.39848,0.85261,0.95224,0.91953,0.97096,0.76319,0.69673,0.35637,0.76028,0.000161389,0.000161389,0.000161389
188,8249.7,0.81057,0.39131,0.84961,0.93873,0.92345,0.96826,0.7621,0.70574,0.35673,0.76163,0.000158984,0.000158984,0.000158984
189,8292.64,0.80667,0.39184,0.84697,0.94695,0.92042,0.97132,0.76261,0.7041,0.34157,0.76171,0.00015659,0.00015659,0.00015659
190,8335.93,0.80995,0.38893,0.84682,0.94674,0.92574,0.97178,0.7639,0.70085,0.33512,0.76103,0.000154206,0.000154206,0.000154206
191,8379.03,0.8065,0.38478,0.8474,0.94212,0.92758,0.97225,0.7646,0.70061,0.33306,0.76136,0.000151833,0.000151833,0.000151833
192,8422.77,0.80732,0.38949,0.84395,0.94197,0.92986,0.97299,0.76999,0.69642,0.33515,0.76055,0.000149471,0.000149471,0.000149471
193,8468.27,0.80597,0.38536,0.84494,0.9473,0.93024,0.97368,0.76904,0.69177,0.33579,0.75964,0.00014712,0.00014712,0.00014712
194,8511.64,0.81961,0.39304,0.84903,0.94843,0.9311,0.97389,0.76872,0.69574,0.33197,0.76033,0.00014478,0.00014478,0.00014478
195,8554.99,0.82689,0.39159,0.84639,0.95084,0.9299,0.97197,0.76828,0.69506,0.34096,0.76023,0.000142453,0.000142453,0.000142453
196,8598.62,0.81768,0.39196,0.84854,0.95343,0.92799,0.97442,0.7721,0.69104,0.33386,0.75964,0.000140137,0.000140137,0.000140137
197,8643.58,0.80323,0.38526,0.84578,0.95169,0.93094,0.97398,0.76966,0.70166,0.3338,0.76077,0.000137834,0.000137834,0.000137834
198,8687.11,0.79504,0.37945,0.84264,0.95933,0.92548,0.97511,0.76851,0.70454,0.3327,0.76179,0.000135544,0.000135544,0.000135544
199,8730.85,0.80835,0.38746,0.84654,0.95076,0.93131,0.97433,0.77177,0.6856,0.33132,0.75762,0.000133266,0.000133266,0.000133266
200,8774.57,0.80572,0.38353,0.84315,0.94436,0.93733,0.97433,0.77108,0.69401,0.32833,0.75938,0.000131001,0.000131001,0.000131001
201,8818.35,0.79959,0.3817,0.84453,0.95643,0.92964,0.97611,0.76984,0.70333,0.32818,0.76112,0.00012875,0.00012875,0.00012875
202,8862.11,0.79476,0.37695,0.84498,0.95341,0.93405,0.97572,0.77365,0.68877,0.3269,0.75889,0.000126512,0.000126512,0.000126512
203,8906.88,0.79587,0.38078,0.84625,0.95482,0.92795,0.97354,0.77165,0.69533,0.33584,0.75939,0.000124288,0.000124288,0.000124288
204,8949.91,0.78962,0.3794,0.8416,0.95636,0.93027,0.97559,0.77416,0.68954,0.33094,0.75818,0.000122078,0.000122078,0.000122078
205,8994.54,0.79663,0.37945,0.84113,0.95531,0.93131,0.97459,0.77569,0.68604,0.33753,0.75775,0.000119883,0.000119883,0.000119883
206,9039.2,0.80022,0.3849,0.8431,0.95594,0.92912,0.9761,0.77424,0.69713,0.3291,0.75931,0.000117702,0.000117702,0.000117702
207,9082.3,0.79053,0.3785,0.84034,0.9564,0.92884,0.97306,0.77434,0.68107,0.33989,0.75706,0.000115536,0.000115536,0.000115536
208,9125.62,0.79495,0.37987,0.84521,0.95617,0.93228,0.97638,0.77767,0.68295,0.32576,0.75796,0.000113384,0.000113384,0.000113384
209,9170.62,0.79986,0.38149,0.84671,0.95328,0.93474,0.9748,0.77311,0.68693,0.32668,0.75848,0.000111248,0.000111248,0.000111248
210,9213.79,0.79882,0.38034,0.84504,0.95304,0.92903,0.97371,0.77101,0.68892,0.32817,0.75922,0.000109128,0.000109128,0.000109128
211,9256.65,0.78425,0.37776,0.84354,0.95836,0.93163,0.97409,0.77399,0.68133,0.32543,0.75746,0.000107023,0.000107023,0.000107023
212,9299.89,0.78191,0.37483,0.84393,0.95274,0.93338,0.97399,0.77449,0.67978,0.32404,0.75663,0.000104934,0.000104934,0.000104934
213,9343.42,0.79199,0.37892,0.8419,0.95722,0.93464,0.97503,0.77386,0.6841,0.3237,0.75873,0.000102862,0.000102862,0.000102862
214,9386.94,0.79361,0.3785,0.84388,0.9575,0.93234,0.97578,0.77442,0.69066,0.3327,0.75893,0.000100806,0.000100806,0.000100806
215,9430.26,0.78087,0.37149,0.84227,0.95802,0.93147,0.97459,0.77532,0.67924,0.33145,0.75683,9.87659e-05,9.87659e-05,9.87659e-05
216,9473.5,0.78998,0.37796,0.84505,0.94673,0.94259,0.975,0.7755,0.67605,0.42122,0.75634,9.67432e-05,9.67432e-05,9.67432e-05
217,9517.08,0.76724,0.37139,0.83818,0.95312,0.93695,0.9761,0.77593,0.68639,0.34937,0.75738,9.47376e-05,9.47376e-05,9.47376e-05
218,9560.35,0.78541,0.37329,0.84228,0.95207,0.93672,0.97576,0.77751,0.6796,0.37091,0.75646,9.27492e-05,9.27492e-05,9.27492e-05
219,9603.3,0.77652,0.37261,0.8447,0.9603,0.93132,0.97677,0.77769,0.67579,0.39725,0.75576,9.07784e-05,9.07784e-05,9.07784e-05
220,9647.91,0.78759,0.37691,0.84222,0.95367,0.93757,0.97649,0.77736,0.68331,0.32831,0.75677,8.88253e-05,8.88253e-05,8.88253e-05
221,9690.76,0.76303,0.36482,0.84114,0.9499,0.94267,0.97629,0.77894,0.67376,0.34081,0.75537,8.68902e-05,8.68902e-05,8.68902e-05
222,9735.24,0.77573,0.36914,0.84223,0.95249,0.94005,0.97513,0.78125,0.67061,0.33226,0.75537,8.49732e-05,8.49732e-05,8.49732e-05
223,9780,0.7788,0.37088,0.84206,0.9557,0.94089,0.97763,0.78073,0.67515,0.32648,0.75506,8.30746e-05,8.30746e-05,8.30746e-05
224,9823.26,0.76873,0.36759,0.84141,0.96072,0.93232,0.97603,0.78123,0.66835,0.32149,0.75469,8.11946e-05,8.11946e-05,8.11946e-05
225,9866.67,0.76659,0.36412,0.83803,0.96184,0.93431,0.97746,0.78233,0.66889,0.32248,0.75487,7.93333e-05,7.93333e-05,7.93333e-05
226,9911.51,0.76278,0.3629,0.84143,0.96321,0.9354,0.97778,0.78194,0.6701,0.32076,0.75491,7.74911e-05,7.74911e-05,7.74911e-05
227,9954.97,0.76205,0.363,0.83912,0.96259,0.93831,0.97745,0.78225,0.67192,0.32257,0.75549,7.5668e-05,7.5668e-05,7.5668e-05
228,9998.03,0.75753,0.36161,0.83653,0.95822,0.94044,0.97713,0.78164,0.66905,0.31908,0.75454,7.38643e-05,7.38643e-05,7.38643e-05
229,10041.3,0.76615,0.36351,0.83943,0.94956,0.94705,0.97756,0.77828,0.67114,0.31823,0.75529,7.20803e-05,7.20803e-05,7.20803e-05
230,10084.1,0.75745,0.3624,0.8377,0.95655,0.94393,0.97805,0.78077,0.66839,0.34953,0.7547,7.0316e-05,7.0316e-05,7.0316e-05
231,10127.5,0.75038,0.35863,0.83498,0.95598,0.94195,0.97758,0.78319,0.66546,0.31856,0.75384,6.85717e-05,6.85717e-05,6.85717e-05
232,10172.3,0.76202,0.3658,0.83975,0.95274,0.94322,0.97751,0.78022,0.6722,0.31883,0.75494,6.68475e-05,6.68475e-05,6.68475e-05
233,10215.7,0.76093,0.36297,0.84038,0.95788,0.93976,0.97762,0.78274,0.66857,0.31964,0.75467,6.51437e-05,6.51437e-05,6.51437e-05
234,10258.8,0.76665,0.3615,0.83851,0.95469,0.9427,0.97843,0.78598,0.66154,0.31402,0.75385,6.34605e-05,6.34605e-05,6.34605e-05
235,10303.6,0.76651,0.36214,0.84092,0.95717,0.9428,0.97808,0.78742,0.66102,0.31396,0.75344,6.1798e-05,6.1798e-05,6.1798e-05
236,10348.1,0.76145,0.36118,0.83702,0.96285,0.9425,0.97841,0.78661,0.65535,0.31255,0.7523,6.01564e-05,6.01564e-05,6.01564e-05
237,10390.9,0.74784,0.3585,0.83726,0.9597,0.94125,0.9773,0.78505,0.65721,0.31382,0.75245,5.85359e-05,5.85359e-05,5.85359e-05
238,10434.6,0.75389,0.35817,0.83567,0.96152,0.94241,0.97887,0.7868,0.658,0.31282,0.7529,5.69366e-05,5.69366e-05,5.69366e-05
239,10478.1,0.75929,0.36049,0.83805,0.95144,0.94951,0.97859,0.78714,0.65623,0.31536,0.75293,5.53588e-05,5.53588e-05,5.53588e-05
240,10521.5,0.74419,0.35447,0.83528,0.95994,0.94219,0.97831,0.78494,0.65923,0.31629,0.75282,5.38027e-05,5.38027e-05,5.38027e-05
241,10565.3,0.73856,0.35482,0.83263,0.96322,0.93899,0.97877,0.78695,0.65976,0.31338,0.75286,5.22683e-05,5.22683e-05,5.22683e-05
242,10609,0.75579,0.36109,0.83635,0.96079,0.94454,0.97803,0.78713,0.65834,0.3132,0.75279,5.07559e-05,5.07559e-05,5.07559e-05
243,10652.8,0.7374,0.35169,0.83612,0.95437,0.94633,0.97909,0.7877,0.65717,0.31462,0.7528,4.92656e-05,4.92656e-05,4.92656e-05
244,10697.8,0.74511,0.35789,0.83621,0.96087,0.94385,0.97876,0.78773,0.65898,0.3139,0.75262,4.77976e-05,4.77976e-05,4.77976e-05
245,10742.7,0.75103,0.35841,0.83854,0.95978,0.94776,0.97817,0.78718,0.65494,0.31199,0.75218,4.6352e-05,4.6352e-05,4.6352e-05
246,10786.2,0.73917,0.35227,0.8342,0.96033,0.94445,0.97939,0.78892,0.6556,0.3123,0.75262,4.4929e-05,4.4929e-05,4.4929e-05
247,10830.5,0.73322,0.35047,0.83737,0.96463,0.94315,0.97949,0.79015,0.65434,0.31192,0.75254,4.35288e-05,4.35288e-05,4.35288e-05
248,10875.4,0.7435,0.35507,0.8347,0.96418,0.9423,0.97894,0.78836,0.65621,0.31289,0.75248,4.21516e-05,4.21516e-05,4.21516e-05
249,10918.3,0.74019,0.35481,0.8364,0.95853,0.94756,0.9789,0.78954,0.6524,0.31092,0.75233,4.07973e-05,4.07973e-05,4.07973e-05
250,10961.5,0.72205,0.34568,0.83368,0.9609,0.94566,0.97947,0.79064,0.65166,0.31185,0.75238,3.94663e-05,3.94663e-05,3.94663e-05
251,11006.1,0.73767,0.35179,0.83583,0.95947,0.94599,0.978,0.78976,0.65267,0.31179,0.75222,3.81587e-05,3.81587e-05,3.81587e-05
252,11049.1,0.73543,0.35096,0.83501,0.95595,0.95032,0.97814,0.78853,0.65041,0.31138,0.75143,3.68746e-05,3.68746e-05,3.68746e-05
253,11092.6,0.74042,0.35469,0.83662,0.96538,0.94052,0.97775,0.78857,0.64975,0.3115,0.75166,3.56141e-05,3.56141e-05,3.56141e-05
254,11136.3,0.72917,0.34721,0.835,0.96571,0.93897,0.97807,0.78969,0.64892,0.31166,0.7516,3.43774e-05,3.43774e-05,3.43774e-05
255,11180.2,0.73044,0.35232,0.83318,0.95924,0.94406,0.97828,0.7895,0.64567,0.31093,0.75075,3.31646e-05,3.31646e-05,3.31646e-05
256,11223.5,0.72828,0.35069,0.83458,0.95972,0.94573,0.97811,0.79148,0.64286,0.30948,0.75053,3.19759e-05,3.19759e-05,3.19759e-05
257,11267.9,0.72661,0.34813,0.83416,0.96178,0.94499,0.97827,0.79069,0.64474,0.31005,0.75065,3.08113e-05,3.08113e-05,3.08113e-05
258,11311,0.72244,0.34687,0.83592,0.96536,0.93855,0.97789,0.78979,0.64516,0.31045,0.75121,2.96711e-05,2.96711e-05,2.96711e-05
259,11354.4,0.7246,0.34841,0.83488,0.96292,0.94252,0.9779,0.79154,0.64463,0.31027,0.75111,2.85553e-05,2.85553e-05,2.85553e-05
260,11399.4,0.73258,0.34972,0.83073,0.96758,0.94299,0.97853,0.79208,0.64442,0.30952,0.75098,2.74641e-05,2.74641e-05,2.74641e-05
261,11444.3,0.72759,0.34844,0.83309,0.96305,0.94336,0.9783,0.7931,0.64407,0.31015,0.75071,2.63975e-05,2.63975e-05,2.63975e-05
262,11489,0.72298,0.34508,0.83252,0.96343,0.94459,0.9785,0.79365,0.64095,0.31027,0.75009,2.53557e-05,2.53557e-05,2.53557e-05
263,11534.5,0.72196,0.34529,0.83411,0.96336,0.9441,0.97793,0.79223,0.64314,0.30949,0.75029,2.43389e-05,2.43389e-05,2.43389e-05
264,11578.3,0.72451,0.34934,0.83028,0.96758,0.94477,0.9786,0.79391,0.63987,0.30773,0.74972,2.3347e-05,2.3347e-05,2.3347e-05
265,11623.1,0.71444,0.34331,0.83339,0.96844,0.94442,0.97937,0.79349,0.64263,0.30763,0.75009,2.23803e-05,2.23803e-05,2.23803e-05
266,11666.3,0.72497,0.34616,0.83548,0.96423,0.9459,0.97968,0.7941,0.64197,0.30714,0.75018,2.14388e-05,2.14388e-05,2.14388e-05
267,11711.6,0.72672,0.34837,0.83473,0.96817,0.94327,0.97953,0.79294,0.64359,0.3082,0.75054,2.05227e-05,2.05227e-05,2.05227e-05
268,11755.2,0.72779,0.34944,0.8345,0.96871,0.94335,0.97905,0.79255,0.6412,0.30827,0.75024,1.9632e-05,1.9632e-05,1.9632e-05
269,11798.7,0.72249,0.3487,0.83207,0.96486,0.94592,0.97863,0.79384,0.63757,0.30769,0.74957,1.87668e-05,1.87668e-05,1.87668e-05
270,11841.7,0.71628,0.3427,0.83303,0.96514,0.94824,0.97982,0.79527,0.63673,0.30718,0.74947,1.79273e-05,1.79273e-05,1.79273e-05
271,11886.7,0.71632,0.34819,0.8329,0.96352,0.94912,0.97974,0.79512,0.63715,0.30692,0.74957,1.71135e-05,1.71135e-05,1.71135e-05
272,11929.9,0.71762,0.34447,0.8342,0.95875,0.95093,0.97918,0.7947,0.6378,0.30708,0.74957,1.63255e-05,1.63255e-05,1.63255e-05
273,11973.3,0.71848,0.3454,0.83113,0.96839,0.94324,0.97946,0.7958,0.63504,0.30661,0.74935,1.55634e-05,1.55634e-05,1.55634e-05
274,12018,0.70443,0.33932,0.82939,0.96427,0.9479,0.97827,0.79522,0.6358,0.3073,0.7494,1.48273e-05,1.48273e-05,1.48273e-05
275,12060.8,0.71709,0.34729,0.83268,0.96645,0.94764,0.9793,0.79537,0.63554,0.30598,0.74956,1.41173e-05,1.41173e-05,1.41173e-05
276,12104.8,0.70386,0.33804,0.83145,0.96644,0.94729,0.97964,0.79608,0.63423,0.30614,0.7493,1.34334e-05,1.34334e-05,1.34334e-05
277,12149.5,0.71238,0.34419,0.83024,0.96594,0.94808,0.97991,0.7947,0.63825,0.30726,0.74958,1.27757e-05,1.27757e-05,1.27757e-05
278,12192.9,0.7143,0.34403,0.83046,0.96528,0.94912,0.97856,0.79493,0.63542,0.30707,0.74914,1.21443e-05,1.21443e-05,1.21443e-05
279,12236.6,0.71779,0.34259,0.83206,0.96495,0.95009,0.97825,0.79521,0.63432,0.30663,0.7491,1.15392e-05,1.15392e-05,1.15392e-05
280,12280.3,0.70388,0.33867,0.8305,0.9636,0.95101,0.97847,0.79483,0.63565,0.30667,0.74943,1.09606e-05,1.09606e-05,1.09606e-05
281,12324.3,0.71219,0.34259,0.82991,0.96425,0.94978,0.97832,0.79477,0.6359,0.30662,0.74958,1.04085e-05,1.04085e-05,1.04085e-05
282,12367.7,0.70691,0.341,0.8317,0.96282,0.94894,0.97838,0.79517,0.63489,0.30697,0.74924,9.88288e-06,9.88288e-06,9.88288e-06
283,12411,0.70242,0.33974,0.82973,0.96191,0.94897,0.97842,0.79536,0.63425,0.30642,0.7492,9.38391e-06,9.38391e-06,9.38391e-06
284,12455,0.7195,0.34551,0.82904,0.9686,0.94347,0.97965,0.79735,0.63145,0.30561,0.74873,8.91159e-06,8.91159e-06,8.91159e-06
285,12500,0.70696,0.34266,0.83034,0.96517,0.9489,0.97971,0.79808,0.63177,0.30547,0.74869,8.46598e-06,8.46598e-06,8.46598e-06
286,12545.1,0.72677,0.34755,0.83311,0.96547,0.94898,0.97919,0.79702,0.63211,0.30528,0.74882,8.04714e-06,8.04714e-06,8.04714e-06
287,12588,0.70514,0.33908,0.83384,0.96577,0.94812,0.97887,0.79654,0.6316,0.30538,0.74891,7.6551e-06,7.6551e-06,7.6551e-06
288,12630.9,0.71207,0.34499,0.83451,0.96733,0.94832,0.97949,0.79432,0.6359,0.3066,0.74953,7.28991e-06,7.28991e-06,7.28991e-06
289,12673.8,0.70001,0.33858,0.82817,0.96526,0.94916,0.97952,0.79646,0.63406,0.30587,0.74927,6.95161e-06,6.95161e-06,6.95161e-06
290,12716.8,0.7039,0.34072,0.83236,0.96537,0.94798,0.97984,0.798,0.63158,0.30552,0.74906,6.64024e-06,6.64024e-06,6.64024e-06
291,12760.5,0.7086,0.34048,0.83816,0.96667,0.94408,0.97724,0.79251,0.63721,0.3138,0.7493,6.35583e-06,6.35583e-06,6.35583e-06
292,12802.5,0.69726,0.33378,0.83795,0.96111,0.94847,0.97596,0.78907,0.6397,0.32637,0.74949,6.09841e-06,6.09841e-06,6.09841e-06
293,12844.4,0.69794,0.33559,0.8361,0.96233,0.94802,0.97617,0.78909,0.64129,0.32814,0.74982,5.86802e-06,5.86802e-06,5.86802e-06
294,12886.2,0.69679,0.33478,0.83469,0.96434,0.94634,0.97666,0.78791,0.64269,0.32702,0.74981,5.66467e-06,5.66467e-06,5.66467e-06
295,12928.6,0.68142,0.32839,0.82893,0.96327,0.94557,0.97695,0.78979,0.64061,0.32476,0.74938,5.48838e-06,5.48838e-06,5.48838e-06
296,12970.5,0.68872,0.33072,0.83552,0.96263,0.94771,0.97693,0.79158,0.63718,0.32078,0.74878,5.33919e-06,5.33919e-06,5.33919e-06
297,13012.3,0.67973,0.32582,0.83561,0.96297,0.94615,0.97704,0.79155,0.6383,0.31868,0.74906,5.2171e-06,5.2171e-06,5.2171e-06
298,13054.3,0.68031,0.32393,0.83603,0.96233,0.94629,0.97712,0.79143,0.63864,0.31842,0.74913,5.12213e-06,5.12213e-06,5.12213e-06
299,13096.2,0.68077,0.32578,0.83259,0.962,0.9457,0.97728,0.79204,0.63598,0.3197,0.74887,5.05428e-06,5.05428e-06,5.05428e-06
300,13138.2,0.68114,0.32553,0.8319,0.9594,0.9474,0.9774,0.79235,0.63691,0.32056,0.74901,5.01357e-06,5.01357e-06,5.01357e-06
