epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.459359,0.124436,2.244730,0.125541,0.000050
2,2.395025,0.139766,2.075007,0.285714,0.000100
3,2.182866,0.271416,2.259480,0.329004,0.000150
4,2.035755,0.348061,2.249088,0.324675,0.000200
5,1.925840,0.403066,1.733226,0.614719,0.000250
6,1.829761,0.461677,1.688553,0.575758,0.000300
7,1.813550,0.465284,1.755425,0.541126,0.000350
8,1.692259,0.532913,1.880531,0.584416,0.000400
9,1.635057,0.544635,1.352290,0.692641,0.000450
10,1.583467,0.569883,1.276445,0.744589,0.000500
11,1.534844,0.599639,1.423611,0.662338,0.000500
12,1.470172,0.627592,1.326516,0.722944,0.000500
13,1.491401,0.636610,1.260214,0.774892,0.000500
14,1.378487,0.684400,1.179371,0.822511,0.000500
15,1.334611,0.719567,1.211570,0.800866,0.000500
16,1.307499,0.733995,1.272728,0.761905,0.000500
17,1.217630,0.779982,1.446864,0.744589,0.000500
18,1.225439,0.778179,1.266443,0.783550,0.000500
19,1.224813,0.761948,1.059301,0.883117,0.000500
20,1.183000,0.787196,1.189689,0.822511,0.000500
21,1.201294,0.788097,1.091370,0.887446,0.000500
22,1.132326,0.834085,1.181161,0.835498,0.000500
23,1.129490,0.816050,0.997940,0.926407,0.000500
24,1.113135,0.816050,0.976130,0.913420,0.000500
25,1.086386,0.838593,1.024744,0.887446,0.000500
26,1.099093,0.836790,1.080920,0.857143,0.000500
27,1.064134,0.862038,1.007569,0.900433,0.000500
28,1.083097,0.856628,1.087301,0.878788,0.000500
29,1.090676,0.847610,1.032368,0.891775,0.000500
30,1.049856,0.863841,0.977232,0.917749,0.000500
31,1.029010,0.869252,0.972149,0.930736,0.000500
32,1.036430,0.862940,1.013235,0.904762,0.000500
33,0.998351,0.890893,1.058173,0.891775,0.000500
34,1.018838,0.884581,1.068064,0.844156,0.000500
35,0.999331,0.897205,0.946647,0.939394,0.000500
36,1.020190,0.880072,1.117052,0.857143,0.000500
37,1.029730,0.868350,0.981702,0.909091,0.000500
38,1.004520,0.889991,1.048158,0.896104,0.000500
39,1.015131,0.882777,1.011765,0.913420,0.000500
40,0.957982,0.905320,0.991824,0.904762,0.000500
41,0.953616,0.907124,1.023079,0.896104,0.000500
42,0.956196,0.913436,0.937430,0.956710,0.000500
43,0.968481,0.913436,1.014510,0.922078,0.000500
44,0.950624,0.911632,0.930961,0.926407,0.000500
45,0.951568,0.910730,1.065259,0.891775,0.000500
46,0.925618,0.926060,0.997212,0.922078,0.000500
47,0.949059,0.911632,0.965271,0.930736,0.000500
48,0.970170,0.904418,0.945448,0.922078,0.000500
49,0.943252,0.912534,0.918678,0.948052,0.000500
50,0.931798,0.916141,0.962637,0.926407,0.000500
51,0.905102,0.922453,0.954688,0.956710,0.000500
52,0.912765,0.926060,0.924268,0.943723,0.000500
53,0.915854,0.920649,1.025085,0.917749,0.000500
54,0.952435,0.914337,0.951265,0.935065,0.000500
55,0.911930,0.938683,0.996592,0.896104,0.000500
56,0.912690,0.935077,0.958974,0.930736,0.000500
57,0.888433,0.943192,0.984115,0.917749,0.000250
58,0.834384,0.963030,0.878660,0.956710,0.000250
59,0.817935,0.973850,0.893985,0.948052,0.000250
60,0.800018,0.989179,0.876461,0.948052,0.000250
61,0.796281,0.978359,0.868579,0.961039,0.000250
62,0.795675,0.984671,0.883827,0.961039,0.000250
63,0.794647,0.979261,0.884940,0.952381,0.000250
64,0.795356,0.981064,0.852874,0.961039,0.000250
65,0.809035,0.977457,0.937119,0.935065,0.000250
66,0.789783,0.989179,0.911930,0.952381,0.000250
67,0.803398,0.976555,0.868944,0.956710,0.000250
68,0.793253,0.983769,0.908472,0.930736,0.000250
69,0.779718,0.988278,0.869041,0.956710,0.000250
70,0.787314,0.984671,0.880291,0.952381,0.000250
71,0.807240,0.981064,0.903642,0.930736,0.000250
72,0.809554,0.973850,0.885220,0.943723,0.000125
73,0.785835,0.980162,0.846862,0.956710,0.000125
74,0.767774,0.991885,0.875049,0.956710,0.000125
75,0.759453,0.992786,0.871176,0.943723,0.000125
76,0.749647,0.994590,0.858805,0.952381,0.000125
77,0.766884,0.990081,0.862754,0.943723,0.000125
78,0.760021,0.991885,0.869863,0.956710,0.000125
79,0.750998,0.996393,0.857305,0.956710,0.000125
80,0.742539,0.999098,0.844998,0.961039,0.000125
81,0.752290,0.994590,0.846345,0.948052,0.000125
