epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.488651,0.167719,2.505576,0.203463,0.000200
2,2.177260,0.273219,1.987199,0.406926,0.000400
3,1.914709,0.404869,2.090415,0.428571,0.000600
4,1.851833,0.437331,1.556173,0.584416,0.000800
5,1.828213,0.455365,1.750103,0.536797,0.001000
6,1.742135,0.518485,1.759606,0.545455,0.001200
7,1.777584,0.473399,1.529768,0.632035,0.001400
8,1.667737,0.538323,1.654991,0.610390,0.001600
9,1.708699,0.532913,1.541571,0.666667,0.001800
10,1.661141,0.541028,1.615511,0.653680,0.002000
11,1.637582,0.554554,1.626871,0.597403,0.002000
12,1.597461,0.582507,1.452855,0.705628,0.002000
13,1.528625,0.618575,1.241428,0.826840,0.002000
14,1.427425,0.659152,1.273186,0.757576,0.002000
15,1.407643,0.659152,1.261269,0.735931,0.002000
16,1.409101,0.686204,1.343388,0.683983,0.002000
17,1.347820,0.698828,1.235970,0.805195,0.002000
18,1.364934,0.715960,1.346916,0.748918,0.002000
19,1.478233,0.647430,1.293321,0.809524,0.002000
20,1.321207,0.732191,1.188620,0.809524,0.002000
21,1.300478,0.733093,1.156174,0.861472,0.002000
22,1.294300,0.739405,1.093862,0.852814,0.002000
23,1.253405,0.756537,1.124583,0.852814,0.002000
24,1.176900,0.790803,1.067481,0.891775,0.002000
25,1.176415,0.801623,1.215979,0.805195,0.002000
26,1.155971,0.812444,0.994817,0.917749,0.002000
27,1.133733,0.828674,1.030078,0.904762,0.002000
28,1.144420,0.812444,1.132915,0.852814,0.002000
29,1.111857,0.837692,1.012340,0.891775,0.002000
30,1.138591,0.811542,1.064535,0.878788,0.002000
31,1.107387,0.834986,1.052053,0.909091,0.002000
32,1.090920,0.831380,1.050526,0.904762,0.002000
33,1.105167,0.848512,1.123299,0.870130,0.002000
34,1.144686,0.820559,1.184918,0.865801,0.001000
35,1.038126,0.879170,0.988875,0.922078,0.001000
36,0.961257,0.895401,0.961685,0.956710,0.001000
37,1.001510,0.879170,0.936170,0.939394,0.001000
38,0.958558,0.914337,0.916704,0.956710,0.001000
39,0.954127,0.912534,0.935430,0.948052,0.001000
40,0.943772,0.918846,0.914158,0.952381,0.001000
41,0.939864,0.916141,0.943770,0.930736,0.001000
42,0.930437,0.927863,0.958377,0.935065,0.001000
43,0.934071,0.926060,0.936318,0.935065,0.001000
44,0.920570,0.933273,0.950674,0.952381,0.001000
45,0.957883,0.906222,0.975473,0.904762,0.001000
46,0.967412,0.896303,0.959661,0.956710,0.001000
47,0.945881,0.919748,0.938849,0.943723,0.001000
48,0.931516,0.912534,1.027823,0.922078,0.000500
49,0.886521,0.947701,0.923719,0.939394,0.000500
50,0.872011,0.952209,0.891401,0.952381,0.000500
51,0.852520,0.959423,0.868543,0.965368,0.000500
52,0.864165,0.951307,0.890523,0.969697,0.000500
53,0.844132,0.965735,0.873204,0.961039,0.000500
54,0.850031,0.958521,0.893850,0.952381,0.000500
55,0.836844,0.967538,0.891597,0.956710,0.000500
56,0.846385,0.964833,0.893675,0.965368,0.000500
57,0.846496,0.960325,0.889645,0.952381,0.000500
58,0.857046,0.957619,0.897488,0.961039,0.000500
59,0.844211,0.964833,0.866919,0.948052,0.000500
60,0.848602,0.960325,0.881332,0.961039,0.000500
61,0.848984,0.957619,0.888959,0.965368,0.000500
62,0.829084,0.967538,0.868107,0.952381,0.000500
63,0.821881,0.971145,0.919062,0.926407,0.000500
64,0.830743,0.970243,0.890736,0.956710,0.000500
65,0.834779,0.965735,0.876940,0.943723,0.000500
66,0.837167,0.960325,0.899535,0.948052,0.000500
67,0.824691,0.967538,0.848590,0.952381,0.000500
68,0.876918,0.944995,0.922008,0.926407,0.000500
69,0.835195,0.960325,0.885078,0.948052,0.000500
70,0.831780,0.963030,0.875866,0.956710,0.000500
71,0.852276,0.953111,0.926403,0.943723,0.000500
72,0.812568,0.972949,0.904543,0.926407,0.000500
