epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.475257,0.140667,2.276959,0.242424,0.000200
2,2.147836,0.314698,1.954256,0.471861,0.000400
3,1.848636,0.451758,1.468196,0.627706,0.000600
4,1.828004,0.422002,1.997004,0.454545,0.000800
5,1.791368,0.455365,1.866778,0.523810,0.001000
6,1.709030,0.501353,1.674271,0.554113,0.001200
7,1.611093,0.515780,1.266259,0.722944,0.001400
8,1.642469,0.522092,1.557660,0.554113,0.001600
9,1.768384,0.465284,1.503382,0.614719,0.001800
10,1.545730,0.544635,1.365808,0.653680,0.002000
11,1.538288,0.545537,1.237766,0.692641,0.002000
12,1.392986,0.618575,1.256133,0.744589,0.002000
13,1.381728,0.621280,1.587933,0.606061,0.002000
14,1.312023,0.664563,1.068333,0.792208,0.002000
15,1.318662,0.675383,1.207754,0.753247,0.002000
16,1.308302,0.678990,1.262748,0.731602,0.002000
17,1.282202,0.676285,1.954467,0.688312,0.002000
18,1.267780,0.690712,1.036705,0.835498,0.002000
19,1.198976,0.721371,1.138387,0.783550,0.002000
20,1.200956,0.715960,0.988282,0.839827,0.002000
21,1.114358,0.748422,0.959058,0.883117,0.002000
22,1.101516,0.765555,1.046561,0.809524,0.002000
23,1.123859,0.753832,0.994803,0.870130,0.002000
24,1.093935,0.783589,1.124654,0.805195,0.002000
25,1.092360,0.768260,1.017155,0.822511,0.002000
26,1.023460,0.804328,0.860853,0.904762,0.002000
27,1.011216,0.799820,0.879930,0.878788,0.002000
28,0.982707,0.811542,0.994958,0.865801,0.002000
29,0.992804,0.816952,1.241975,0.735931,0.002000
30,0.975626,0.825068,1.000854,0.865801,0.002000
31,0.939594,0.846709,1.026183,0.818182,0.002000
32,0.899938,0.865645,0.895393,0.926407,0.002000
33,0.977272,0.837692,0.884090,0.900433,0.002000
34,0.920076,0.845807,0.911263,0.891775,0.001000
35,0.824343,0.899910,0.848242,0.939394,0.001000
36,0.793773,0.898106,0.792506,0.935065,0.001000
37,0.808937,0.895401,0.802092,0.943723,0.001000
38,0.762581,0.938683,0.774955,0.948052,0.001000
39,0.793165,0.907124,0.838768,0.922078,0.001000
40,0.740283,0.930568,0.813827,0.948052,0.001000
41,0.744052,0.928765,0.848195,0.913420,0.001000
42,0.741667,0.937782,0.816169,0.939394,0.001000
43,0.764735,0.923354,0.776955,0.935065,0.001000
44,0.768554,0.915239,0.757751,0.956710,0.001000
45,0.763864,0.912534,0.771936,0.939394,0.001000
46,0.754449,0.923354,0.811049,0.926407,0.001000
47,0.735837,0.940487,0.753465,0.948052,0.001000
48,0.729476,0.933273,0.792481,0.926407,0.001000
49,0.742244,0.931470,0.773378,0.948052,0.001000
50,0.722317,0.937782,0.859998,0.891775,0.001000
51,0.718545,0.935077,0.731971,0.939394,0.001000
52,0.731579,0.923354,0.836033,0.930736,0.001000
53,0.692849,0.954914,0.788306,0.935065,0.001000
54,0.730486,0.933273,0.794353,0.935065,0.001000
55,0.727868,0.935077,0.865932,0.909091,0.001000
56,0.745322,0.924256,0.796715,0.926407,0.001000
57,0.727889,0.934175,0.773538,0.935065,0.001000
58,0.766076,0.920649,0.813457,0.917749,0.001000
59,0.756254,0.924256,0.844919,0.922078,0.000500
60,0.686887,0.956718,0.723072,0.948052,0.000500
61,0.657464,0.963931,0.715896,0.948052,0.000500
62,0.645852,0.965735,0.707918,0.952381,0.000500
63,0.656759,0.968440,0.710976,0.961039,0.000500
64,0.630709,0.974752,0.721081,0.952381,0.000500
65,0.627952,0.978359,0.722649,0.956710,0.000500
66,0.629958,0.974752,0.706930,0.961039,0.000500
67,0.635107,0.971145,0.692474,0.948052,0.000500
68,0.629079,0.975654,0.673069,0.969697,0.000500
69,0.621525,0.971145,0.690692,0.956710,0.000500
70,0.617490,0.981966,0.771876,0.935065,0.000500
71,0.633348,0.967538,0.746705,0.935065,0.000500
72,0.631673,0.974752,0.773436,0.939394,0.000500
73,0.777016,0.908025,0.727253,0.935065,0.000500
74,0.696047,0.944995,0.711056,0.943723,0.000500
75,0.657617,0.967538,0.713274,0.943723,0.000500
76,0.644139,0.966637,0.709446,0.965368,0.000250
77,0.615032,0.977457,0.667225,0.965368,0.000250
78,0.612106,0.977457,0.674797,0.974026,0.000250
79,0.593040,0.982867,0.661566,0.956710,0.000250
80,0.586656,0.990983,0.660066,0.969697,0.000250
81,0.585885,0.990081,0.672529,0.956710,0.000250
82,0.584663,0.987376,0.667002,0.965368,0.000250
83,0.584664,0.990081,0.660599,0.974026,0.000250
84,0.584676,0.984671,0.704853,0.943723,0.000250
85,0.573043,0.995491,0.682346,0.956710,0.000250
86,0.584026,0.989179,0.660437,0.969697,0.000250
87,0.588621,0.986474,0.668847,0.965368,0.000250
88,0.577339,0.991885,0.671629,0.965368,0.000125
89,0.570601,0.990983,0.663063,0.969697,0.000125
90,0.557706,0.998197,0.650595,0.961039,0.000125
91,0.554834,0.997295,0.661522,0.956710,0.000125
92,0.562174,0.990081,0.656584,0.961039,0.000125
93,0.559084,0.996393,0.651885,0.965368,0.000125
94,0.550052,0.997295,0.638750,0.974026,0.000125
95,0.561868,0.993688,0.640584,0.974026,0.000125
96,0.558880,0.991885,0.662543,0.961039,0.000125
97,0.560514,0.991885,0.651016,0.969697,0.000125
98,0.549067,0.999098,0.631129,0.965368,0.000125
