epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.474804,0.097385,2.233069,0.186147,0.000050
2,2.414164,0.153291,2.041055,0.329004,0.000100
3,2.184577,0.276826,2.191776,0.389610,0.000150
4,2.059498,0.350766,1.898286,0.549784,0.000200
5,1.905349,0.430117,1.946880,0.588745,0.000250
6,1.847642,0.477908,1.632330,0.588745,0.000300
7,1.719227,0.519387,1.527322,0.662338,0.000350
8,1.688469,0.550045,1.522881,0.709957,0.000400
9,1.587677,0.580703,1.464039,0.757576,0.000450
10,1.513229,0.611362,1.408777,0.679654,0.000500
11,1.519204,0.617674,1.601716,0.701299,0.000500
12,1.443762,0.653742,1.266877,0.839827,0.000500
13,1.399662,0.688007,1.138228,0.826840,0.000500
14,1.349210,0.710550,1.349655,0.822511,0.000500
15,1.359350,0.703336,1.616404,0.757576,0.000500
16,1.357622,0.701533,1.324348,0.822511,0.000500
17,1.286962,0.744815,1.580045,0.809524,0.000500
18,1.290897,0.736700,1.338208,0.770563,0.000500
19,1.229674,0.779982,1.204724,0.835498,0.000500
20,1.190182,0.788999,1.110691,0.857143,0.000500
21,1.214879,0.779982,1.558596,0.891775,0.000500
22,1.198820,0.784491,1.441020,0.844156,0.000500
23,1.156444,0.818756,1.340409,0.874459,0.000500
24,1.122814,0.819657,1.072164,0.878788,0.000500
25,1.093764,0.825969,1.381205,0.822511,0.000500
26,1.117479,0.827773,1.119346,0.857143,0.000500
27,1.064266,0.849414,1.095860,0.904762,0.000500
28,1.086786,0.836790,2.767438,0.796537,0.000500
29,1.081400,0.848512,1.128470,0.891775,0.000500
30,1.018606,0.875564,1.040118,0.917749,0.000500
31,1.021451,0.862038,1.214226,0.878788,0.000500
32,1.021075,0.873760,1.193173,0.874459,0.000500
33,1.035396,0.863841,1.108601,0.900433,0.000500
34,1.037138,0.868350,1.378932,0.878788,0.000500
35,1.004197,0.889089,1.279932,0.874459,0.000500
36,0.977909,0.905320,1.054941,0.922078,0.000500
37,0.965513,0.903517,0.971906,0.900433,0.000500
38,0.951475,0.908025,1.439904,0.878788,0.000500
39,0.959867,0.913436,0.998258,0.935065,0.000500
40,0.956283,0.911632,0.979792,0.935065,0.000500
41,0.991706,0.888188,1.360397,0.891775,0.000500
42,0.940861,0.910730,1.156725,0.904762,0.000500
43,0.948074,0.927863,2.255900,0.839827,0.000500
44,0.927581,0.928765,1.062663,0.935065,0.000500
45,0.980204,0.887286,1.163089,0.891775,0.000250
46,0.934920,0.919748,0.921745,0.930736,0.000250
47,0.876622,0.944094,0.970165,0.917749,0.000250
48,0.853428,0.956718,0.936123,0.935065,0.000250
49,0.853249,0.952209,1.429457,0.904762,0.000250
50,0.841160,0.964833,1.042114,0.922078,0.000250
51,0.826185,0.961226,0.979667,0.930736,0.000250
52,0.835692,0.963931,1.367688,0.909091,0.000250
53,0.832368,0.968440,1.130853,0.930736,0.000250
54,0.820453,0.973850,1.028089,0.930736,0.000125
55,0.806246,0.981064,0.947868,0.943723,0.000125
56,0.800802,0.986474,1.011902,0.935065,0.000125
57,0.790064,0.986474,1.159480,0.930736,0.000125
58,0.776792,0.990081,1.106568,0.922078,0.000125
59,0.790510,0.981064,1.082737,0.926407,0.000125
60,0.788648,0.990081,1.188201,0.917749,0.000125
61,0.791060,0.982867,1.021796,0.943723,0.000125
62,0.785612,0.981064,0.939427,0.948052,0.000063
63,0.768316,0.990983,1.008077,0.935065,0.000063
64,0.760939,0.994590,1.025788,0.948052,0.000063
65,0.759362,0.994590,0.923361,0.956710,0.000063
66,0.760499,0.994590,0.927651,0.961039,0.000063
67,0.768288,0.990983,1.383059,0.930736,0.000063
68,0.761425,0.992786,0.962232,0.939394,0.000063
69,0.763800,0.993688,0.964333,0.948052,0.000063
70,0.758355,0.991885,0.963414,0.948052,0.000031
71,0.759088,0.991885,0.909744,0.943723,0.000031
72,0.751420,0.994590,1.040366,0.943723,0.000031
73,0.753843,0.993688,0.850777,0.965368,0.000031
74,0.749733,0.996393,0.944690,0.961039,0.000031
75,0.747848,0.999098,0.899762,0.956710,0.000031
76,0.748556,0.995491,0.942212,0.948052,0.000031
77,0.745986,0.995491,0.863288,0.965368,0.000031
78,0.750599,0.994590,0.872007,0.974026,0.000031
79,0.756206,0.996393,0.938057,0.948052,0.000031
80,0.753521,0.993688,1.935020,0.913420,0.000031
81,0.746897,0.996393,0.925404,0.952381,0.000016
82,0.741058,0.999098,1.155398,0.943723,0.000016
83,0.749771,0.992786,1.481202,0.922078,0.000016
84,0.744790,0.996393,1.209554,0.943723,0.000016
85,0.737187,0.996393,1.171866,0.939394,0.000016
86,0.741101,0.999098,1.058043,0.939394,0.000016
87,0.745572,0.994590,1.095451,0.939394,0.000016
88,0.738920,0.998197,1.477370,0.926407,0.000016
89,0.741035,0.997295,1.178591,0.939394,0.000008
90,0.743602,0.994590,0.920877,0.952381,0.000008
91,0.741323,0.996393,1.258036,0.930736,0.000008
92,0.734183,1.000000,1.255978,0.943723,0.000008
93,0.737755,0.998197,1.107814,0.935065,0.000008
94,0.738078,0.999098,1.099667,0.935065,0.000008
95,0.737739,0.998197,1.024049,0.943723,0.000008
96,0.738347,0.999098,1.698289,0.917749,0.000008
97,0.735139,0.998197,1.054962,0.952381,0.000004
98,0.735639,0.999098,1.180603,0.930736,0.000004
